input_text,encouragement_text
昨日言いたいことがないって聞いたらごまかしてました。, 世の中で一番悲しいことはうそをつくことです。
わたしも歳で結婚とかに焦ってて。, 自然は優しく微笑む母のように我々の夢を育て空想を楽しませてくれる。
でも休ませてくれません。, 悩まないことが悩みから脱却するための最善の方法。
もう彼とは進展ないのでしょうか。, アドバイスは結果を見てから評価されるものだ。その意図によってではない。
素直になりきれない自分がいて。, 今日からパパママもやります。
対処法が見えなくて困ってます。, 寂しいときは本当は愛がほしいのに別のものに手を伸ばしてしまうことがあります。
付き合いが長かった分何だか寂しいですが。, 昔の人は革命や戦争でしか世の中を変えられなかった。
いま仕事もないお金もない。, 心が折れた時が本当の負けだ。
自分に自身がないのですが。, 何にでも妥協できない性格。
なんか重いとかおもわれたかな。, 私は天才ではありません。ただ人より長くひとつのことと付き合ってきただけです。
私と出掛けたくない感じで以上に行かない！って拒否ります。, 世の中で一番大切なもの人間にとって最も大切なものそれは思い出ではないか。
ストレスですね。, 考え過ぎない。
整理出来なくって。, 詩とはなにか。
私はショックで。, 本当の愛を手に入れたいのならば許すことを知りなさい。他者をそして自らを。
彼にはいま好きな人などいるのかすごく不安になります。, 我々はどんな種類の類推も軽んじてはならない。
殴られたんですよ私。, 今日は一つこんなことを学んだ今日はひとつこんなことに気づいたという風に毎日を過ごせたらそれはかなり強い。
と言われるのが怖いし。, 孤独の時間にどうやって精神的な豊かさを培ったかで魅力には差がつく。
なんだか待てそうにないんです。, 詩はなくてはならないものだ。ただそれが何のためにあるのかを知ってさえいればなあ。
言いくるめられるんです。絶対にあたしが悪いって。, 何事も達成するまでは不可能に見えるものである。
毎日悩んでいます。, 私は明白な不正を隠れた不正ほどには憎まず戦争の不正を平和の不正ほどに憎まない。
ショックにはショックでしたが。, 孤独はよいものです。どんなによいものでも誰にも気づかれなければ半減します。
前の恋愛の傷が深くてとても苦しい二年間でした。, 君の運命をつかさどる星は君の胸の内にある。
なんだか今とても自分勝手になってる感じがします。, 寂しさに堪えたる人のまたもあれな庵ならべむ冬の里山。
彼が会ってくれないんです忙しいのかも。, 何ひとつ為した事はない。このまま死んでしまえば全くいなかったのも同然なのだ。
行き詰まっていて。, 新しいボスを迎えるときはいま一度自分の仕事の仕方を再評価し見つめ直す。これは自分を成長させるためのよいチャンスだ。
良くないですよね。, 自己の欲するものを手に入れることは大いなる幸福である。
なのにそれがうそで。, 私たちは収益性や損益分岐点などに関する形式的な予測は立てていない。そういった将来の予測は何ひとつない。
まだ未練というか。, 虚栄心は他人を鏡として使用し利己心はすべての他人を道具として使用する。
親友は大好きなのででも辛いです。好きな人が親友と。, オレは偉大な仕事を成し遂げたいが偉大であるかのごとくに小さな仕事を成し遂げるのがわたしの主な役割である。
行きたくても皆行けないからね。, 君の力を得れば百人力だ。
いまは厳しいですね。, 人は自分は期待されているとか必要な戦力だと思われていると感じることで自信がつきさらに伸びようとするものだからです。
実は私の彼氏さんに横恋慕してくる人がいて困っています。同じ職場の人なんです。, 横恋趣は世界ではなく人間である。
たしかに抜けられていないところがあります。, 心が空っぽなら何が起こっても大丈夫。何でも受け入れられるから。
ずるいですよね。, あしたのことより今日だよね。あしたのことで悩むより今日を気が済むように終わらせよう。あしたがうまくいくように。
あからさまな嫌がらせを毎日受けて。, 決断を上手にできる人はめったにいません。それは決断がもうひとつの可能性を断ち切ることを意味するからです。
何も言えなくて。, 私は鈍感だから人間であることのふかい味わいは最後のさいごまで生きてみないとわからぬようにおもう。
もう辛すぎて消えてしまいたいです。, だから僕はこれをつけて今進さんとの最後の戦いに向かうんだ時代の最強ランナーが名乗る証アイシールド21。
人間関係は小さい頃から。わたしが悪いんでしょうねきっと。, 今日世界は近代的であると同時に際立って非西洋的な文化を必要としている。
元々自信無いとこに夫と付き合ってから益々自信喪失。, 君は悲観論者がいかなるものか知っているかい誰もが自分のように不快な人間だと考えそのために人間を嫌う人のことさ。
周りが結婚出産ラッシュで焦ります。, 客の前で毎晩歌っていれば客が何を聴きたがっているかわかるようになるよ。そうなると歌を作るのはもっと簡単になってくる。
うまく話してないです。, 毎日するべきことをすることです。
変なこにつきまとわれて。, 私は百姓だから百姓として社会の役に立ちたいんです。
自分より才位若い女の子が私を裏切ったり意地悪してくるようになりました。, 僕もグラウンドに行きたくない日はたくさんあるのです。
私は信頼ない人ですか。, どんな人の心の中にも遊びたがっている子供がひそんでいる。
彼氏が出来てもなかなか上手くいきません。, 人を見るとき大切のなのは見えるものより見えないもの。思いやり純粋さ素直さ優しさ。目に見えない人間性を大切に。
年間付き合っていた彼とお別れしました。, あいつらしい死に方でござろう裏切り者は裏切りによって消える。
自分のせいだけど。, 挫折にしろ無念さにしろ自分の能力の低さにしろ自分というものに出会ってから人生は始まる。
腐れ縁の元彼に最後ひどいことを言ってしまいました。, 明日は明日の風が吹く。
私は付き合った人とは友達に戻れないのでそれは無理だと。, 安心してバカもん!と言える人と腫れ物に触るように叱らないといけない人がいるんですよね。
はいでてくれません。, 不幸にも我々は誰かを愛するということのできない唯一の生きものである。
彼と会いたいですけど我慢ですね。, 何ゆえに人は多数に従うか。彼らがいっそう多くの道理を持っているからか。否いっそう彼らの力を求めるからである。
気にしすぎてるのかもしれないです私がなんだかギクシャクしてしまう。, どんな状況であっても笑いを見出すことができます。
本音を言えば恐いです。, 戻らないねとらちゃん私を食べるっていってたよね必ず食べてね。
どーせ手に入らない不倫相手と割り切ってるから。, 我々は一人で世の中を歩いている。我々が望むような友だちは夢であり寓話である。
自分がどう思われているのか。, 不安だから練習する。
私に頼むとまずいんでしょうか。, 嫉む者は人を非難する前にまず好んで相手を称讃するもが常である。
自分は結婚に向いてないかもとか言ってて。, 幸福は世にあるものだ。しかし我々はそれを知らない。いや知ってはいるがそれを尊重することを知らないのだ。
自分に自信がまだもてないんですよ。, 幸せだけの人生などない。
それで太ってしまってだらけています。, 自分の道を選ぶのは自分であり歩くのも自分である。自分のことを決めるのは世界中に自分一人しかいない。
人いますよ。でもおろしたかとを考えると辛くて。, 自由に呼吸することは人生を孤独にしない。
ある男性のお家にしばらく置いてほしいという魂胆なのですが。, みんな僕の優勝を疑っていなかったのでできるだけ簡単に優勝したかったです。
売っても妬まれて売れないとバカにされ。, 我が祈りよ我が胸に帰れ。
今以前から第希望の旅行会社に最終選考まで残っていたけど今日不採用。, 人間はパターン化された思考や行動によって行動を制限されると成長を止める。
衝突は別れた方がいいのかとか別れ話しが多くなりました。, 涙はなにも生まないと思うわ。いまもね。
付き合いが忙しいのはわかります。, 涙はなにも生まないと思うわ。いまもね。
関係が崩れるのにですか。, 自分がこれ以上孤立しないために他人と自分との接点共通点にできるだけ細心の眼を向けている。
私は人で不安になってばかりですが。, 何につけトップ人材に目をつけることはあとあと役に立つ。
重なり自己破産しました。, 生きることは烈しいことと私は思って参りました。
私仕事中にまで思い出してしまってたのに。。, やってみて修正していく方がやらずに悩んでいるよりは成功する確率が高い。
私の本音が見えにくいと思っているんですか。, 限界という扉を開く鍵は努力というものである。
嫌われて吹かせてもらえ無いくらいなら。, 夢はでっかく根は太く。
なんだか良くないですね。, 幸せは独り占めするよりもシェアした方が長く続く。
自分のことで手一杯ということですか。, 希望を持たずに私達は欲望の中に生きている。
そして卓球彼も嫉妬されると。, 人生ビデオをためるヒマはあっても!見るヒマなどなしっ!。
後味が悪い終わり方ですよね。, 私たちの苦しみの多くは私たちが考えすぎることに由来します。
ずっと何も起きないので先が怖くなります。, 知恵は外から取り入れるものではない。自分の人生経験から生まれるものだ。
なかなか甘えれないですね。, 嫉妬に対処する一番の方法はすぐに嫉妬という感情を察知して吐き出しちゃうこと。
ここまで行ったら自分が帰ってこれなくなるから立ち寄らないみたいな。, 愛親切善意はほかの人の心の中の氷を溶かしそれが向けられた人からのお返しの行動をもたらすだろう。愛は万能の溶剤である。
弟や妹と比べ人格を否定されるように思います。, 誰に何を言われても自分が納得していなかったら嫌。だからすぐに道を変えちゃう!。
違和感は気のせいなのでしょうか。, 人を傷つけるものは三つある。悩み弄ばれる尊大さ嘲笑される愉快さ。
仕事が忙しくて交友関係も狭まり。, いさかいのあるところに許しをもたらそう。
前の関係持ってた人を未だに引きづってて前に進めないんですけど。, 我々の不幸は待たなくてもやってくる。だが我々の幸福は待つだけでは来ない。
結婚したいと言われてるんですけどこれはウソ。, 勝つためには一度ならず戦わなければならないこともある。
私の親が離婚をしているのでそうはなりたくないなと。, 習慣は人生を支配します。それだけに十分に吟味することが必要です。習慣は第二の天性といわれるゆえんです。
諦めた方がいいでしょうか。, 主人は無理をいうなるものと知れ。
彼氏のわがままかな。, 言葉にできない感情はじっと抱いてゆく魂を温めるように。
書類作るのに行き詰まっています。, 小さなころから今も変わらないのは絶対本人が分かるまで良いということが伝わるまであきらめないことです。
バレてはいけない。, 時には母のない子のようにひとりで旅に出てみたい。
キツい事を彼に対して今日言ったんですね。, 信念確信熱心さ情熱自分自身を信じることなどがそのうち健康成功富や達成などに変換されていきます。
自分から動かないとダメですね。, 愛する我が子をその人の下で働かせたいと思えるような上司こそ理想の上司である。
でもそのぶん辛いことも多いです。, 私は何でも知っている。君は何も知らないんだねえ翼ちゃん――――。
彼女は仕事は上手くいってないんですか。, 情熱だけで物事を解決できるならいいけれどそううまくはいかない。そこに論理や分析がなかったら物事はいいようには向かない。
だからといって同僚の彼にまた身を寄せるのは良くないですよね。, 我々は常に現在にいたためしがない。
悔しい面もありますが仕方ないかなと思います。, 経営をせねばならないかというそのなぜがわからなければ経営は成り立たない。
対処しきれず。。。, 私たちの人生は神の手にゆだねられているのではなく料理する人間にゆだかされている。
恋愛についてです。この先結婚できるか不安です。, 我々は失敗にも報酬を与えている。そうしないと社員は自分を成長させられない。
自分がちゃんと就職できるのかとか職場での人間関係のことがすごく不安です。, ネガティブ要素もあった方が次の何かやる時の糧になる。
関係の物は捨てたといってますがわからないです。, 自分の人生を変えるような本を選ぶ方法は選びすぎないことです。
ですがここに居場所が無いというか人受け入れてくれない人がいて。, 信念を持ち腹を括って突き進む人間は強いがモラルが無ければ最終的にはこける。
セフレ以外でゎ無理ですか。, 我々は常に現在にいたためしがない。
はい疲れてしまってます。, 夢もないし予定もないんだけどどうやったら明日の仕事が楽に出来るかなとか。
そのように感じないです。, 人に話すことも克服する助けになる。
話したら駄目になるのかなと心配です。, 空の財布を太らす第1の知恵をお教えしましょう。
仕事に張り合いがありすぎて。, 空は女の恋のようなものであり海は男の恋のようなものである。それぞれ上と下とで区切りに限界があることに気付かない。
先行き不安を感じてます。, 良い経営者になるためには何度も決断を繰り返すと同時に挫折の経験をすることが必要だと思う。
もう嫌になっちゃう。, 人間は幸福の二倍不幸に遭う。
だからなんのためにくるのかわからない。, 信念確信熱心さ情熱自分自身を信じることなどがそのうち健康成功富や達成などに変換されていきます。
自分だけを見てくれない恋は。, 愚か者にとっては高齢は冬。賢い者にとっては収穫の季節である。
私はふつうにうまくやっていたと思っていたのに。, 創造的な企業は必ずビジョンを持っている。
恋愛がなかなか上手くいきません。, 欧米のリーダーはピラミッドの頂点。日本で考えなくてはいけないリーダーは逆三角形の底辺で支える人。
昨日彼氏とケンカしました。, ほとんどの人間はもうこれ以上アイデアを考えるのは不可能だというところまで行きつくとそこでやる気をなくしてしまう。
あまり会えていないのでなんとも言えないです。, 人間は地位が高くなるほど足元が滑りやすくなる。
目移りが心配なので。, 他人を儲けさせろ。
確かにいま不安定です。, 忍耐強く待つということなしに持ちこたえたり一つのことをやり通せる人はいない。
仕事のことで今日トラブルがあって。, 僕は仕事が好きでした。ただ仕事で無理するうちに自分のことを嫌いになってしまったんです。それがうつの原因じゃないかと。
もし誘って断られるのが怖くて誘えてない状況なんですけど。, 我々は心穏やかでいられるだろう。集団から離れているだけで。
いつも不安ってことですか。, 努力し続けられる人間が天才。
ありまして。余計に結婚も遠ざかってます。, 俺の眉毛はどこまでも自由でワイルドなのさ。
自分でもあんまり自分がよく分かりません。, 褒められたことは一度もない。
将来も不安だし。, 怒りは敵と思え。
さっきも言いましたがもあんまりだし。, 反省しないと進歩はない。だから僕のロッカーにはエラーした写真がたくさん置いてある。
私が我慢すればいいのか時間とともに慣れて行くものなのか。, 無意味の様な生き方金のためじゃなく夢のため愛のためそんなものにかけてみるさ。
感謝の気持ちと謝罪を送ったのですが返ってこないんです。, 僕はどっちかと言うと下から這い上がって来たほうだしスーパースターとしてここまで来た人間ではないです。
私が信用されてないんですかね。, 人間はどんなところでも学ぶことができる。知りたいという心さえあれば。
それでぎくしゃくしてしまってるんです。, 世の中にはたくさんの人がいる。その数だけ世界を見る方法が違う。
何か私がしてしまったのか嫌われてしまったのかときになってます。, 人に従うことを知らないものはよき指導者になりえない。
話し合いしても大丈夫でしょうか。, 失恋すると5年後に素晴らしい事が起こります。
言動があまり変わらずそれで別れを意識しいます。, あらゆる場合に勝るのは言葉であって行いではないのが人の世なのだ。
不安はたくさんあります。, だって僕選ばれし者だもん。
本当ですね残念です。, 1つ教えてやるぜバスケットは算数じゃねぇ。
いつ頃きてくれそう。, うたがうをやめよ胸張りて立てよそらふかく息せよ。
こんなとこに行くべきではなかったと後悔してるのですが。, 我々は常に希望の囚人である。
今思うとそうだったんだなと気づくことばかりで反省してます。, 我々はこの時代を偉大な発展の時代にすることができる。
履歴書も帰って来ない。, 他人のアラを探し陰でけなしたり批判したりする人は仕事や家庭がうまくいっていない。
私はとても辛かった。, 俺たちは二人なら最強だ寒いのも腹ペコなのも全然へっちゃら約束するずっと一緒だ絶対離れないほらもう何も怖くないだろ。
周りのせいにしたり。, 恐怖と勇気がどんなに近くに共存しているかは敵に向かって突進する者が一番よく知っている。
現状彼の気持ちや。, 成功の道は忍耐と努力である。
周りがみんなで敵に見える。, 自分にとって真に重要なことは何なんだと突きつけられたら僕ならこう答えるでしょう。
誰でも経験する恋愛経験がなくすごく落ち込んだこともあります。, 言葉も行動も相手からすれば嘘に見える。
賛成はしてくれませんでした。, 情熱的な性格の女は必ず浮気する。
事態は把握してるけど事が大きすぎて。, 諦めが頭をよぎったら今まで頑張り続けてきた理由を思い出してみよう。
先月からずっと疲れてる。, 今日がベストっていつも本当に思っている。
今まで私から歩み寄ってきたつもりなんですけどなんかもうそれも疲れてきて。, 愚痴に話える友達がいないという人は恋人がいない人が多いようです。
今更返事が来るとも思いにくいんですよね。, うれしいです。
彼が言うには悩みすぎて結論が出ないということですが。, 人間としての資格と書いてごらんなさい。
それからうまく進展せず。, 大人にならずに死ぬなんてつまらんじゃないか。
という気持ちまで行かなくなってしまいました。, 無意味の様な生き方金のためじゃなく夢のため愛のためそんなものにかけてみるさ。
悲しくなってきてしまいます笑。, 真ん中の方が全体を見られるというのもあるのですが真ん中の方がかっこいいですよね。
会いたくて泣いてしまったり。, 今日ダメだったら明日行って獲ってくる。また明日ダメなら次の日漁をして歩いてれば歩いてればいつか当たるかもしれない。
怒りそうな感じありますただでさえ旦那さんいるので。, みんな自分のマルの数え方が下手。
簿記の勉強しなきゃと思ってるけど頭に入らず。, 何でもいいの。とにかくぜんぶ忘れて今日が一日目って気持ちでやり直すの。
掛け持ちでできるか不安です。, 自分と比べてる人は上手くなるよ。人と比べてる人も上手くなる。
やっぱり私の心の余裕が無いからかぁ。, もっと自分の成績にストイックにならなければ。
将来が見えなかったんです。, ほんの少ししかやり終えていないこんなに沢山やることがあるのに。
怒ってるのか忙しいのか何を思ってるのかわからない状況です。, 我々証券業者は我々の商品についてもっと充分な認識を持たねばならぬ。
彼は私の態度の悪さが許せなかったそうです。, やりたい事が何か探してるヒマあったら大ハズレでもなんでもいいから
私が受け入れられないと考えていますか。, 社長はいい人事をやれば後は寝ていてもいい。
一度のすれ違いいやわからなかったことにこんなことになってしまうなんて。, 我々はそれぞれに目的がありそれぞれの強さがある。
不安でいっぱい手を出してしまうのですが。, 愛するか愛さないかは我々の自由にはならない。
はい自分の気持ちがよくわからなくなってしまって。。, 我々証券業者は我々の商品についてもっと充分な認識を持たねばならぬ。
結構衝撃があって。, 賢明な妻は夫の愛人に力を持たせないものです。
義理実家近くで探してますが見つかりません。, 何かを失った時はそんなものは最初からなかったと何度も自分に言い聞かせ最終的にそう信じ込むのが最善の対処法である。
注意してくれることが多くて。, 僕は共食いは嫌いなんですよ。
え彼に会いたいと思うのはだめ。, 嫉妬に対処する一番の方法はすぐに嫉妬という感情を察知して吐き出しちゃうこと。
自業自得ですがまた距離感を崩してしまいました。, ちょっと半分サプライズでこんな名誉なことはない。
多分お客さんとしては嫌なのかな。, 嫌なことっていうか何かあっても身になればいいかと思うようになりました。
生活環境のせいで高校中退で私の知る限りでは仕事してないんですよね。, 信念を持ち腹を括って突き進む人間は強いがモラルが無ければ最終的にはこける。
彼を諦めたほうがいいですか。, 主人は無理をいうなるものと知れ。
もしくは仕事関係だから仕方なくなのか。, 空の財布を太らす第1の知恵をお教えしましょう。
主人には義理父は怒られ私に八つ当たり。, すべて真の生とは出会いである。
その線引き出来なかった気がするんです。, 自分がこのチームのキャプテンなんだからすべての責任を自分が背負って攻めよう。
粗末にしちゃいそうになるんです。, 人に喜んでもらうことをビジネスにしたら絶対に成功する。なぜなら感謝の量が売上の量とイコールだから。
今仕事もうまくいっていないから彼に構ってほしかったんだと思います。, 誰も我々の前では我々の不在のときに語るように我々のことを語らない。
すごく態度も冷たいんですそれでわたしも焦ってしまって。, 夢もないし予定もないんだけどどうやったら明日の仕事が楽に出来るかなとか。
そんな気持ちで子どもを振り回したくなくてどうしたらいいのかなと困っています。, 他人の好きという言葉に安心できないし信じられない。そういう人は自分が自分を心の底では嫌いなのである。
これじゃ無理だなって。, 私は人生の苦難を味わってきたが実際に起きたのはほんの少しだった。
さまよっている感じがしてこのままではいけないと思っています。, 人からものをもらったときは倍返しするといい。
どうすれば彼氏できるのかわからない。, 私はかわいそうな人が好きなんです。報われない純粋な人が。
なんかきっちりしないとモヤモヤしてしまって。, 傲慢でぶっきら棒で利己的になるのはいともたやすいことです。でも私達はもっと素晴らしいことの為に創られているのです。
周りにいる子が気になって仕方なくて。, 詩は最上の幸福の記録最善の精神の記録最良かつ最高の幸福な瞬間の記録である。
本当にどん底です。, 頑張ってない奴に頑張ってる奴のこと悪く言う資格なんてないんだよ。文句言うなら頑張ってみろよ。
はい８度越えたらだめですね！。, 進歩のない者は決して勝たない。負けて目覚めることが最上の道だ。
自分は少し性格が曲がっているので心配です。, 言葉は木の葉のようである。それが非常に多くある所には多くの意味の果実がひそんでいる事は稀である。
金銭的に給料が良くないからとか。, 自分の現在は過去の思いを潜在意識が実現した世界である。自分の現在の思いは必ず未来に現れる。
彼はあまり言葉で伝えてくれないのでたまに好きでいてくれてるのか不安になります。, 私も初めはプロレスをショー的なものだと思っていたけれどもいざ自分がやってみたらプロレスはそんなもんじゃないと。
告白しても曖昧な感じで。, 科学や芸術は一種の贅沢にすぎない。虚偽の装飾にすぎない。
ほんと曜日分けして人に会ってんのかなて。そう考えたら少し腹立たしくなり。, ネガティブは慎重冷静とも言えるので私は慎重になりすぎるとこがあるんですよね。じつは。仕事においても恋愛においても。
気持ちみてください。怒り具合と。, 自己嫌悪がないということはその人が自己を熱愛することのない証拠である。自己に冷淡であるからだ。
ちょっとどうしたら良いのかわからなくなりました。, 他人の好きという言葉に安心できないし信じられない。そういう人は自分が自分を心の底では嫌いなのである。
ちょっとどう接していけばわからないです。, 愛は限界を感じません。愛はハードルを飛び越えフェンスを飛び越せます。
私は高校一年生なのですが好きな人と全然話すことができません。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
疲れてしまうので。, あなたのためにしにます。
私はどうしたら良いか分からないし不安しかないのは彼につたえたんです。,<unk> いから美しいもの。人はみんなそれぞれ美しい。
でもそれが輝けない自分にストレスなのかもしれません。, 他人の好きという言葉に安心できないし信じられない。どこか投げやりな所もある。
迷惑をかけてばかり。, 本当のことを言えば死などというものは存在しないのだ。そのときは世界が位相を変えるだけなのだから。
私達が相談しても駄目で。, 嫉妬は自分で生まれて自分で育つ化け物でございますよ。
これはもう諦めたほうがいいですか。, 無謀だとみんなが言うことに立ち向かう。血のにじむような圧倒的努力で。
お前には理解できないから話さないとか。, 老後の人生で世界遺産を巡りたい。
確かに消極的です。, 嘘をつかない生活は決してたおれることは無い。
私自分ばっかりになってました。, 希望を持って生きられるってステキ!。
しかも彼が仕事の都合で引っ越す可能性が高いと。, 人生はひとつの挑戦人生を受けて立ちなさい。
あーあ。結婚できないのかなぁ。, 自分ひとりで自分はこれだけできると決めてしまう前に人に頼ることが必要です。
でも彼女となんやかんや半年がすぎてます。, 俺は一人の軍隊だ。
でも前付き合っていたとき振られてまして。, 人生は一瞬の連続である。
お付き合いはいません出会いがないです。, あなたが転んでしたことに関心はない。そこから立ち上げるとこに関心があるのだ。
なかなか周りに思い当たる人がいないのが現状です。, 我々は常に現在にいたためしがない。
今ずっと会ってる人と会えてなくて。, 無意味な行動は生命の充実を妨げる。意味のある行動のみが多くのことを成し遂げ<unk> 難辛苦に耐えてゆくことを可能にするであろう。
自分から振っといて罵倒してくるくせに。, 我々証券業者は我々の商品についてもっと充分な認識を持たねばならぬ。
あれから彼と疎遠状態に一回なって。, 死ぬなら二人で!ねェ二人でね!。
時間も足らず二進も三進も行かなくなってしまいました。, 私は辛いことがあったら必ず小説にします。
蕁麻疹が治ってない事と忘年会の誘いで体力が限界だとの事で。, つまらない恨みは水に流し手を取り合って眠りの道を極めよう。
金持ちだらけでなんか悲観されてる感じがしましたね。, 僕の活動はずっと続いているんです。
お母さんに嫌われてないか不安。, 賢い妻とはここぞというときに夫をほめることができる女のことだ。ほめる理由はなくてもいい。
他のやり方が私にはできないんです。, 人生の価値はやる気で決まる。諦めることはもっとも無意味なことだ。
なんかショックで信じられないんですが。, 愛されないようにする確実な方法は金銭的に頼らせることなの。
仕事の事とかで一生懸命で恋愛してきませんんでした。, 俺は俺はないです。
わたしだけ公開してる感じでそれがとても嫌なんです。, 我々の夢の生活と内的生活は暗い冬のほうが着実に成長する。
楽しかったのですが傷つけたみたいです。, 僕は旅が好きなんで色々いくんだけど海を見て自然と一体になりたい時はタイがいいね。
ただ私が未熟すぎてできなう。, いい人キャンペーン中。
自分が嫌われてるなどそういった事もなさそうでしょうか。, 無い胸張りなピアニストにはスポットライトが良く似合う。
みんなで勉強しようってのが苦手で。, 全ての偉大な恋愛のうちには母性愛がある。真の女らしい女たちが男の力を愛するのは男の弱さを知っているからである。
コミュニケーションがとれないんですよね普段。, 世の中にはたくさんの人がいる。その数だけ世界を見る方法が違う。
全くどうしたらいいか分からないです。。, 祖父ウェールスからは清廉と温和。
正直人生がめんどくさい。, みんなじゃんねんですね。
失恋したてらしかったです。, 明日も昨日も遠く離れている。
私の中ではついつい妬いてしまって。, 欲を出すと刑務所へ直行だぜ。
再就職について何だか大丈夫なのか不安になったりモヤモヤして。, 人って炎とか波とか長い時間見てても飽きないらしい。同じ形になることがないからって。変化し続けるものって<unk> い。
昨日怒らせてしまいました。, 人に甘えてそのつながりだけで生きてきた人間ですからそのつながりは大切にしないといけません。
いろいろ仕事もさらに忙しくなってきましたし。, 死ぬまで呼吸は無料!!。
今接客やってるんですけど人としゃべるのが苦手だなと思うときがあるんですよね。, リーダー研修やったらもう覚えられなくて。多分同じことをすると思うんです。
馴染めるのか不安で。, は撃ち殺されるべき。
だんだん人を信じれなくなりました。, 卑しい心がその奴隷となって苦しむ嫉妬は学問もあり気質の優れたものにあっては競争心となる。
今の会社悪くないのかとしれないけど私的にとても気持ちが消耗してしまって。, 初めは少ない特徴でも2つ3つと増やしていく。
なんとなく自分に自信がないというかまだまだ努力が足りないって思うのは。, サラリーマンという仕事はありません。
突然すぎてまだ心がついていかないのですが。, 不幸はどこか律儀なところがあってたいていの場合悪い予感を抱いている人間の上にふりかかることになっている。
なかなか会えません。, 他人を儲けさせろ。
何よりこんな自分が恥ずかしくて。, 信じれば変われる。
前向きになれない。, 何に忠を尽くすかそれが分かったからだ。
なかなか自分に自信が持てないんです。女子らしさもないし。, 自分の道を選ぶのは自分であり歩くのも自分である。自分のことを決めるのは世界中に自分一人しかいない。
確かに悪かったのかなと思います。授業が終わってるのに関わらず。, 私たちを取り巻く自然の姿は究めれば究めるほど奥が深く常に新たな発見と可能性の連続。
じゃあ私からいかないとだめってこと。, 無意味の様な生き方金のためじゃなく夢のため愛のためそんなものにかけてみるさ。
持ち帰りの仕事だと結局ギリギリになって追い込まれて夜寝るのが遅くなったり。, 何でみんな叫ぶんだ俺たちの中にみんな何を見ているんだ。
それって自分の気持ちなくそうとしてますよね。, 俺達は運命共同体ってわけだ。
だから不安なんですけ。, 怠慢は魅力的に見えるけど満足感を与えてくれるのは働くことだ。
意識してる自分がはずかしいです。, みんな自分のマルの数え方が下手。
望まない妊娠性病等心配。, 他人の好きという言葉に安心できないし信じられない。そういう人は自分が自分を心の底では嫌いなのである。
また彼と喧嘩をし今ぎくしゃくしたまま距離を置かれてるような状況。, 無謀でなく乱暴に。
月に婚約破棄してしまって次の恋愛が不安で。, 悩んだ時はゆっくり時間をかけて3回考える。
子どもも産まないって言われて。, 他人を儲けさせろ。
気になるんですか自分から嫌ならもう関わらないでみたいなこと言ってたのに。, 立派な目標と偉大な仕事をやり遂げる道は二つしかない。体力と忍耐力である。
そしてぎ両親と相談し私を悪くするだけ。, 他人をその意思に反して助けてもその者を殺すのと変わらない。
彼の気持ちが分かりません。, 私は笑いの力を信じている。
自分の中で処理することが限界で。, やる気のない上司の下で働く部下はやる気がなくなる。上司にどれくらいやる気があるか部下は観察しているものだ。
他の人が現れないかが心配です。, とにかく強くなりたい。
話し掛けられるのも怖いということだったので。, 山に<unk> かずして<unk> に<unk> く。
あまり言葉では伝えてくれない人なので不安が多くなってしまいます。, 我々証券業者は我々の商品についてもっと充分な認識を持たねばならぬ。
話してなくて不安になりました。, 無意味の様な生き方金のためじゃなく夢のため愛のためそんなものにかけてみるさ。
怪しい部分もあり。, 孤独は私の一生を真に生き甲斐のあるものにしてくれる救いの源泉である。
お付き合いしてる人がいるんですけどその人が本当に私の事を好きか不安です。, 俺は自転車そのものよりも盗むときのドキドキ感がたまらなかったんだ。
私を認識しているか分からないです。, 他人の感情に真っ向から逆らわないようにすること。それが人間関係において成功する最も秘訣なのだ。
納得してないのではありません。, 愚か者は退屈なだけだが<unk> 学者には我慢がならぬ。
どちらもうまくいってないので。, 自分がコントロールしてどうこうって描いた途端にこざかしいものになるのは目に見えているじゃないですか。
彼のことをどこかでこわいと思ってるようです。, 夢をかなえる前にまず夢を持たないとね。
彼は彼女がいるのに私に思わせ振りな言動が多くなぜ彼だけいい思いしているのか。, 習慣は人間生活の最大の道案内である。
そうなんです。。どれをとっても中途半端で。, 自分でも不思議なのは私がいまだに理想のすべてを捨て去ってはいないという事実です。
はいじぶんでもかなりどえむだと思います。, なんで猫背やん!。
でもその彼氏そんなに良くない人らしくて。, 孤独なとき我々は自分の生活思い出周囲の細かな状況に強い関心を抱く。
被害者ぶってる訳ではないんですが私だけが悪いんですか。, 立派な上司は権限の委譲の仕方を知っています。
彼と行き違ってしまいました。, そうさ君を幸せに出来るのは他の誰でもなく僕だと証明するよ。
たぶん最近は彼もこんな話ばかりですから疲れています。, 我々はこの時代を偉大な発展の時代にすることができる。
繊細に見えるか怖いか。, 失恋すると5年後に素晴らしい事が起こります。
向いてなかったのかも知れませんし。, ですから指導者として活躍できる年月はすごく長い。
諦めてくれますか。, 他人の役に立つときほどその人を好きになることはない。
彼は自分でもどうしたいかわからないんですね。,<unk> たる<unk> 下の水曲に随い直に随う。
逃げ癖めっちゃあります。, みんな自分を受け入れると楽になるしきっと生命も輝くぜ。しょうがないよそういう風に生まれてきたんだから。
がやはり彼の発言にわたしがあまりに振り回されてて。, 私はビジネスに身体を酷使し糖尿病と関節炎を患い胆のうのすべてと甲状腺の大半を失っていた。
