input_text,encouragement_text
取り引き先に悪影響だとか。, 何かをしようと思ったらそのことだけに夢中にならなくちゃだめだ。
たまにそっけないかもしれないです。, 俺はそういう星のもとに生まれてるんだよ。
結局気持ちというか。, うぬぼれとは間抜けな人の想像力のこと。相手がうぬぽれればそれは相手の仕業。
嫌われているんですか。, 僕は挑戦しました。
それが原因でわたしとの恋愛を発展させる気がないんですかね。, 人の上に立つ者は個人のありとあらゆる美点をこころに書き留めそれ以外のことは消すという親切な記憶を身につけるといい。
彼の態度がわからないとこがあります。, 愛し合ってる夫婦や恋人たちを見るとベタベタデレデレしてかくそうともしないのはたいがいご婦人のほうである。
いつも不安になってしまう自分が嫌なのですが。, 人間誰か好きな人がいた方がいいわね。
今日は寝込むくらい辛くて。, 私は今生きようと努めている。というよりもどのように生きるかを私の中の死に教えようとしている。
媚びるのがきらいでした。, どんな生き方をするにしろ美しいものとか自分はこれがカッコいいなと思えるものがなかったらつまらないんじゃないでしょうか。
うん。避けてる。。。, 我々は心穏やかでいられるだろう。集団から離れているだけで。
でも好きになってしまった弱みと言うか。, 俺は若いころ遊びが好きでまた戦争で学校にちゃんと行けなかった。
条件下げたくないです。, 人生の賭けで得をしようと損をしようと賭けるべき肉が一ポンドでも残っていれば私はそれを賭けるでしょう。
一時期よりを戻したいとの言葉もありましたが今は心が離れているのを感じています。, 僕はスポーツはそれほど得意ではありません。でも情熱はある。
不倫なのに一生懸命になるのもどうかしてますよね。, 人間配られたカードで勝負するのさ。
それが凄く気になり凄く落ち込みました。, 人は誰でもいくつからでも美人になれるし幸せを掴むことができる。
少々疲れました。, 幸せだけ女って上手に隠せない。
劣ってるのかな。, 人は誰しも一人で生きているのではない。
なんというか家族って複雑と思ってしまいます。, 私はこれだけのことを知っているという高座からの文章を世間ではよく見かける。
特にですか！こんなに会えてないのははじめてなので寂しさもあります。, 人間というのは忘れっぽい生き物ででも忘れられるからこそ生きていけるという側面をもっている。
見たくないです。, 仕事が人を鍛える。
飲みに誘うことも断られてしまいそうだし。, 私は愚かなだけで卑しくはない。
彼の気持ちがわからないです。, 私が生きられる場はここなのだ!なぜならば私はそのために生まれて来たのだしそのために生きてきたんですもの。
最近は酔った時に世話されられて大変でした。, 仕事とは誇りだ。
誰を信用していいかわからなくなっています。, 人生はちょうど音楽のようなものと悟るべし。
彼に避けられると私も反射的に冷たくしてしまいまして。, どんな状況になろうとも自分のベストを尽くすべくその試みを最後まであきらめずにすることですね。
誰にも相談できなくて。, 何でもいい。
まだ見つけれてなくて。, 人間は自分が思いつかないことには反対します。
彼のこと考えないようにしようと思えば思う程考えてしまいます。, 僕は自分の出ている番組を全く見ない。
でももう時間がなさすぎて。, 人の唇からもれる微笑みを自分の幸せと感じられる人間に私はなりたい。
前飲んだときより距離感を感じてしまいました。, 人生の賭けで得をしようと損をしようと賭けるべき肉が一ポンドでも残っていれば私はそれを賭けるでしょう。
嫌われるんですよねきっと。, 他人を儲けさせろ。
まだもう少し時間がかかるでしょうか。, どんなに醜怪野蛮あるいは美しい形態でもそれを眺める人間に内在する何かの属性の表現でないものはない。
彼はまだ仕事が大変で恋愛とか結婚とか考えてなさそう。, 人生は自分を見つけることではない自分を創ることなのだ。
ちょっと怖いくらいです。, 明日は今日より辛いかもしれない。でも明後日は晴れるかもね。
ほんとよくわかりません。, 自分が大物になろうと思うのではなくこんな人になりたいと決めると多くの心配事はなくなる。
失恋したかもしれません。, 人間は死ぬとき愛されたことを思い出すヒトと愛したことを思い出すキザな人がいる。
彼からご飯誘ってくれたんですがなかなか予定合わなくて。, 僕は従業員と言う言葉があまり好きではない。
わたしは嫌われてしまったのでしょうか。, 人はみんな無垢のままで生まれてくるの。
大変な時期なんですね。, 人間の最大の罪は不機嫌である。
以前確執ができてしまって。, 人間の決断力は冷酷さという性格を連れ添っている。
はいいつも急いで失敗していて批判を浴びていて。, 若い時は人々の意見で善悪の判断をするのが普通である。
何で私だけミスが許されないんだろうって。, 他人の価値を認めなさい。そうすればあなたも自分の価値を認めてもらえます。
わたし自身が情けないなぁと思って。, みんな自分のマルの数え方が下手。
私って言葉の理解が足りないというか勘違いが多いんです。, 私は山の頂上に達したからです。
義理母が他界して寂しさからか。, 私が優勝したときのチームメイトを教えていたんですがデュエットで優勝した双子の姉妹がいたんです。
今の彼氏とは上手くいく時と悪い時の差が大きくて。, 私がいなくなったあとを任せる後継者は世襲ではなく社員約800人の中で一番情熱がある人がよいと考えています。
彼に対する不安や疑心が消えず憂鬱になります。, 何であれ伝え方や行い方次第でその事柄の価値そのものが大きく変わってくる。
ただ単なる都合のいい女としか言いようがない気がして。, 何で毎日鍛えるのかってよ。。やらなかった自分より頑張った自分の方がカッケーだろ。
その理由がしりたい汗。, 人生を振り返ると明らかに失敗だった。そう断言することはかなり勇気のいる。
モチベーションが保てず。, みんながみんなのために働くそれが本当の愛国心。
稼げというのに仕事をやめろというし。, 我々の憎悪があまりに激しくなると憎んでいる相手よりも下劣になる。
相手の気持ちもよく分かりませんし。, 心が折れた時が本当の負けだ。
私と息子に対し義務で一緒にいられるのは嫌なので。, 負けの味を知った者はより強くなる。
そろそろ彼氏作るってことを諦めようと思ってます。, 何にせよ最上の証明とは経験である。
と言いますとどのくらい先なんでしょうかあんまり長いと困っちゃいます。, 今日ダメなら明日行って獲ってくる。
彼は嫌がっているのですが。, 本当に自分のやりたいことだという自信があれば何にだって懸命になるものだ。
緊張しちゃいます。, 人間は自分が思いつかないことには反対します。
わたしも正直。。先がみえなくてあきてきてたような。。, 何を信じていいのかわからない。誰を信じてもいいのかもわからない。
日中最寄り駅で不審な男性がついてきまして。, 僕自身が目の前の仕事に対して全力で取り組みたい。
やっていけるのかとても心配なのですが。, 俺には絶対の自信があった。コーチも自信があったみたいだけど同じくらい俺も自信あったんだ。
絶対に嫌です元彼がそれで。, 人の生き方に反対でも変えさせるのは良くないわ。それに大抵手遅れだし。
まわりの目は気にならないのでしょうか。, 我々は立身出世より名誉にこだわる人を無私無欲の人物と呼ぶ。
それは不倫をやめてからでないとだめですよね。, 他人と比較して他人が自分より優れていたとしてもそれは恥ではない。
彼も私のこと冷めていると思います。, 失敗は成功の味を引き立てる調味料である。
なぜかセフレがつくれないのです。, 人の命を何よりも尊ぶ人が動物の命も大切にしますね。
話すことを拒否られてますから無理ですね笑。, 私たち誰もがお互いを必要としているのです。
実際今も仕事から帰って来て甘えてるのかわかりませんが。, あ―っちゃうちゃう。え―ちゃうちゃうんちゃううんちゃうか。ええちゃうっちゃうっちゃうんちゃいます。
最近可愛いとか会いたいとか言ってくれない。, 幸せが欲しいそれだけがまだなんだ。
昨日も泣きながら寝てたみたいで。。。, 心が整っていなければ楽しめるものも楽しめない。
危機感があるんだと思う。, 恋をしようとおもったらまず恋について語ることだ。恋について沈黙している人はその恋について何も語らないよりはるかにましである。
今職安に来てますが残念な感じで。帰ります。, 僕は自分の目で見たものしか信じない。けどこの目で見たものはどんなに馬鹿げたものでも信じるよ。
仕事外なので毎日暑すぎてクタクタだと思いますが。, うれしいですよ。
男人でと言って今思えば嘘くさい。, 成功するかどうかは自分の心の状態が決める。
少し前までは見てもらっていても違ったので残念です。, 人間以外に私たちの歴史の主人公はいるでしょうか人間の最終的な使命はあるのでしょうか。
もうだめなのかなって。, 自分の感情とは別に責任のようなものを背負っていかなきゃいけないんだという覚悟というか心の準備をしましたね。
むずかしさですかそれは別れの危機ですか。, 僕にとっての野球とはまあ生活のすべてであり仕事でありうん自分のメンツ懸けてやっていることでもあり。
負けず嫌いと言うか。, 人間の値うちはテストの点数だけできまるものじゃないの。
あと一つ私の中で間違った道を歩いてると自覚していることがあり。, 他人の失敗から学びなさい。あなたは全ての失敗ができるほど長くは生きられないのだから。
もう人生やりきった感あります。, 人という字は互いに支えあって人となる。
おまけに仕事も忙しく彼とも全く会う機会もなく。, 本当に壁なのだろうかこう考えてみたらどうだろう。それは壁ではなく階段である。次のステージに進むための。
そこがかなり心配です。, 自分のことを有名人とは考えていないの。
一度働いたところをすぐにやめてしまってるので。, 俺もあいつらみたいに自分の体を操りたい!!ボールを操りたくてウズウズしてる!!。
別れたりしないかという心配です。, 俺の殺気は俺の勇気それはとっても前向き刀は回転店は閉店。
尽くしてくれたらって体だけってことですか思い通りってどーいういみだろ。, 我々が良識的な人だと思うのは我々と考えを同じくする人たちだけだ。
納得できなくて。, どんな仕事でも起業を志す場合でも大きな成果を望むのなら人一倍の努力をすることが求められます。
話し合いが進まないので。, 子どもの話を聞いてそれは違うんじゃないと思うのではなくなるほどなそれもアリだなとありのままをまず肯定的に受け止める。
彼が私に何を望んでいるのかそれがわからない。, 他人を押さえつけるような事をしている限り自分もそこから動くことが出来なくなる。
最近どうもうまくいってなくて。, 私と一言でいいますがたくさんの命のつながりたくさんの出会いがあって今こうしてあるのです。
自分にも原因があるのかなとか。, 私は主人公の名前に凝る癖があります。名前だけで読者に主人公のイメージを鮮明に定着させたいと思うからです。
メンタル弱いのもどうしても強くならないしいまいち。, 私たちがものごとを建設的に考えるならばその考えから自動的に利益が生み出され私たちの経験の中にもたらされる。
彼に対して気持ちをむき出しにしてますが。, 人間はどうして有限のものばかり追いかけるんだろう。もっと無限のものの追求の喜びを知るべきだ。
ちょっと難しいかも。。, 私たちの成功の基礎となったのは顧客が提供してくれたアイデアやフィードバックなのである。
久しぶりに会いたいからじゃだめなんですよね。, 愛してその人を得ることは最上である愛してそそのかされることは死んだも同然である。
今年は我慢どきなのでしょうか。, やっぱしちきゅうがいちばんだな!。
買収しようとした先があまりに酷くて予定より早く帰ってくる事にしたって。, 我々はそれぞれ違う温度で沸騰する。
あまり表情が読めない感じで。, 私は最近π字型の人材という言葉をよく使っています。
なんだか思ったよりわたしも疲れてたり溜まってるみたいです。, 何が生産性を分けるかといえばそれは集中力です。集まって集中して仕事をしてさっさと帰る。あるいは余った時間はみんなで遊ぶ。
少なくとも多少好意はあるかなと勘違いしてた自分が怖くて。, もっといい答えってないのか。
なんかおばさんやしきれいではないみたい。, 何より大事なことはひたむきな向上心を持っているかどうか。
すぐわたしも疲れてしまうので。, 私は私が出演している映画のヒロインの生活と私自身の生活という二つの生活を並行して送ってきた。
自分に何点か非があるのは分かっていますがなぜなかなか彼氏ができないのでしょう。, 本当の愛を手に入れたいのならば許すことを知りなさい。他者をそして自らを。
私の存在は消えてないですか最近本当に繋がりがないから。不安です。, 他人の弱さを自分の弱さと考えることができる人が友達のできる人です。
悔しさや怒りがあるんですか。, 私は人間関係の変わりやすさを知りました。
ですから逃げれるわけでないにしてもしていいことと悪いことがあるので。, うれしいです。
他の女の子と話してほしくないと伝えようかとも思ったのですがそれも変ですし笑。, 私はこれまでできるだけ無理をしないということで経営をすすめてきた。
真ん中ですね。難しい。, 人間は誰でも踊りたいんですよ。
ぜんぜん伝えてくれないんです。, 人間は書くことを通じて考えを進めていく生き物です。
悪くはなさそうですかね。, 自分らしくいられない相手に甘んじちゃダメ。
付き合っていないです！。, 女は追えば逃げるもの子供も大人も同じだな。
自分が不倫考えてるのではと噂になってしまいました。, 人はいくつになっても何かをやり遂げたときの達成感からすばらしい快感を得ることができる。
保育料の入金はむずかしいでしょうか。, 人生は勝ち負けじゃない勝ちっぷり負けっぷり。
それが原因で自身が持てません。, 僕の夢は一流のプロ野球選手になることです。そのためには中学高校と全国大会にでて活躍しなければなりません。
もともと自分に自信がないので。, 私は私が出演している映画のヒロインの生活と私自身の生活という二つの生活を並行して送ってきた。
性格イマイチ掴めなくて。, 成功する人は失敗から学び別な方法でやり直す。
と悩みながらもそこまで頑張る元気がない自分もいて複雑です。。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
３人で飲んだので気持ちを伝えられなかったんです。, 我々が良識的な人だと思うのは我々と考えを同じくする人たちだけだ。
仕事が残業つづきて。, 人は自分の友に秘密を話すがその人にもまた友がいるのだ。
私だけじゃないのは残念。, 私たちに必要なのは規律ではなく自律なのです。
昨日彼氏と喧嘩してしまいました。, 昨日を送りて今日を迎え今日を送りて明日を迎ふ。人生百年かくの如きに過ぎず。
彼本当に仕事が大変で。, 他人が口にするマイナスの言葉はあなたが考えている以上のマイナスのパワーを秘めています。
私は戸惑っています。, 愛するものというものに自分の命をかけて立ち向かわねばいけないということに気づいたんだ。
彼は自分の気持ちを言わない人だから私達の関係ってどうなってるんだろうと思って。, 愛する人との別れもつらいけれど会いたくない人に会うのも苦しみなんだよ怨憎会苦というんだね。
腹が立ったら会話にならん。, 女にとっては自分の愛する男と結婚するより自分を愛してくれる男と結婚するほうがよい。
どうもうまくいかないのですが。, 勉強というのは死ぬまで辞めちゃいけない。
今面倒くさくて。, 悪友仲間のきずなほど宿命的なものはない。
愚痴みたいになってしまいました。, 自分がこうしたいと思う映像を頭に思い浮かべその映像をずっと抱き続けているとじきに考えていた通りのことが起きるものなのだ。
恋愛も仕事も実践してるんですが上手くいかないです！。, 人間というのはどれほど多くの涙とともに飲み下した教訓であっても喉元を過ぎたとたんに忘れてしまう生き物である。
研修色々と疲れます。, 我々人間はどこへ行こうとも人々の心に平和と非暴力の種を蒔き続けることに命を捧げなければならない。
それ以後あまり進展なくて。, 我々は敗戦にあったからこれは大変だと思って奮起した。
旦那の気持ちもわからないし。, 人は機会さえ与えられれば何人でも無限にその能力を発揮するものである。
全然喋ってないのですが。, 私の仕事は顧客の売上げを伸ばすことで顧客の利益を奪うことではない。
子供はいません。ふたりとも疲れてしまっているので明るい未来が見えないです。, 人生に迷ったときは難しい方困難な方を取れ。これ基本だ。その方が同じ時間を過ごしても得られる物が多い。
確かに何も言って来ないです。, 愛があなたを手招きしたら愛に従いなさい。
彼に別れを告げてしまいました。, 俺のものはお前のものお前のものは俺のもの。
人が少し苦手な人が多いので彼抜きにしても不安だなとは思ってます。, 我々が偉大な文学を楽しむかどうかは頭脳の鋭さいかんよりも共感の深さいかんにかかっていることを多くの学者は忘れている。
正直いつも親の言いなりというか反抗して出た分もありますが。, 人生は一つの悲劇である。その中で我々は観客としてしばらくの間座りその後に己の役を演じる。
現状働いていません。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
月末にトラブルがあり。, 人生で最悪の選択とはあきらめの早い人間になることです。
実は喧嘩してしまって。, 人間腹が立つことこれじゃいけんと思うこといっぱいあるでしょう。
そうですか。心配です。, 人間はパターン化された思考や行動によって行動を制限されると成長を止める。
突然ですが旦那のことが嫌いすぎて困ってます。, 私たちは自分を愛してくれる人に支えてもらうだけで簡単に自分の負担を軽くすることができる。
わたしが関係を深めるために障害となってる事ってありますか。, 部下を優遇し事業上の利益は彼らに分与すべし。
彼の異動は仕方がないことですね。, 私達はテクロジーと人間をつなげることを目指しています。
ただこのままだと悔しいです復讐してやりたい。, 恋を何年休んでますか。
意見や気持ちをぶつけていいのかと今でもなんか考えが合わないところが多々あり。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
元彼の行動が読めなさすぎて。, 我々は成功するために生まれてきたわけではない。
私の気持ちは彼氏ではなくその人に向いているから彼氏に冷めたのだと思います。, 私は特別な人間ではない。強いて言うなら普通の人よりもちょっと努力しただけだ。
久しぶりに泣いてしまいました。, 心底楽しいと運は自然についてくる。
つかれてしまって。, 私は若者を支持する。
卒業まで残りわずかですし。。, 人の命を何よりも尊ぶ人が動物の命も大切にしますね。
採用予定の個人経営のじーしんの社長におへそを曲げら不採用になりそうです。, 仕事に勤しむ民衆の生活が生活そのものでありこの生活に含まれる意味こそ真理そのものである。
不完全燃焼で悔しいんです。, あなたは選択する自由を持っています。よい習慣でも悪い習慣でも選ぶのはあなたです。
具合が悪いと言っていて会えなくなりました。, 女は世界がキリスト教を受け入れた後に改造された新しい種族である。
ありゃそんなことはないんだけどなどうしたらいいんだろ。, 会社側には選手がソフトボールを辞めてからも従業員として働けるように指導してほしい。
それが今から不安で。, 自分の望む人生は自分がこれまでに選んでつくった人生だけではない。今選び今つくっている最中の人生だ。
でも中々彼女も出来ずに正直焦っています。, 本当に何が好きなのかを考えてみる。
会いたくて仕方ないです。, 私は男性の収入を気にしたことはありません。私が稼げばすむ話ですから。
私との話あいがうまく行かなかった。, 人は心で考える通りのものである。
その子たちに負けました。, 結婚して女らしい気持ちになって自分に誇りを持ったわ。
彼は自分の私への気持ちと向き合っていないとお話をいただきました。, そうさオレだけで戦うんじゃない仲間と戦うんだ。
私何も決められなくて。, 何に縛られるかっていうのは自分で決めればいいことでしょ。
バカにされてるように感じたりうまく付き合うことができません。, 恋は自分本位の思いなのでうまくいかなくなると一瞬にして憎しみに変わります。
間違った案内をしていないかも不安になってしまいました。, 我々が皆同じ考え方をしたからといってそれが一番いいということにはならない。
なんか仕事大変そうで弱音を吐いているんですけど。, 女は世界がキリスト教を受け入れた後に改造された新しい種族である。
曖昧ってダメですよね。, 人は幸運な時は偉大に見えるかもしれないが真に向上するのは不運の時である。
もう二度と彼とは会えないのか。, 成功とはなりうる最高の自分になるためにベストを尽くしたと自覚し満足することによって得られる心の平和のことだ。
ショックだって。, 僕が冒険を好むのは事実だ。しかし冒険をやる前の学習が一番魅力的なんだ。
一昨日朝からかなり酷い言い争いをしまして。, 人の怒りは己の怒り己の願望が成就しないことを恐れている。
結婚しようとは言われています。でもいろいろ不安です。, 人間というのはどれほど多くの涙とともに飲み下した教訓であっても喉元を過ぎたとたんに忘れてしまう生き物である。
仕事を新しくしたばかりでそちらに集中してしまって。, 我々の運命は定まっている。
でも私が彼を意識してるのバレてる気がして。, みんな気に入らないヤツが居たら一斉に袋叩きにする。
あまり良い反応が来ないです。, 君が――音が聴こえないのもピアを弾いてないのも知ってる全部知ってんだでも君がいいの。
昨日色々話していてお付き合いしたいと思う気持ちと少し不安な気持ちになりました。, 人生は一回しかないんだからいやいや仕事をすることほどバカげた人生はないと思うんです。
なかなか決められずにいます。, 恋ってするもんじゃなくて落ちるもんなんだな。
奥さんとの時間が羨ましく思えてしまいます。, 心の表面にある知識のみを情報として捉えていたのでは本当に生きることにはつながってこない。
はい。バレンタイン結局会えなくて。, 私は形態と美の完璧さは全ての人間の総和の中に含まれると考えている。
これからも続くとかきくと冗談でも年かなあとか言われて少し落ち込んだんですよ。, やっぱしちきゅうがいちばんだな!。
なんかまた新たな悩みが増えてそうな気がしますし少し浮かれてそうです。, 人間は自分が考えているような人間になる。
やらかしました。, 人生の豊かさは胸を熱くした思い出や涙に暮れたせつなさの数で決まるはず。
緊張してあまりうまく話せなかったんですけど。, 組織は人間から成るものであるがゆえに完全を期すことは不可能である。
その通りで毎日しんどいです。, 無孔笛意味穴のない笛のこと。音が出ないこと言葉を超越したところにある無上の説法。常識にとらわれない優れた説法のこと。
人に助けてもらってるのですが半面気をつかわなくちゃいけなくてどっと憑かれまし。, 自分の力を信じて戦ってきた。コーチや監督の言うことを聞かず自分の好きなようにやってきた。
せっかく彼となんとか仲良くしていたのに。, 私が新しい連盟を設立したのは自分の周りに柔術関係者を集めるためではない。
友達はみんな結婚して子供がいるのに私はいつまで経っても同じことの繰り返しで。, 子供にはスポーツを一つの手段として立派な男性素敵な女性に育ってほしいですね。
のときに向こうがダメで。, 他人が口にするマイナスの言葉はあなたが考えている以上のマイナスのパワーを秘めています。
どうにもならない宙ぶらりんな今がもどかしくなります。, 人間というのはどれほど多くの涙とともに飲み下した教訓であっても喉元を過ぎたとたんに忘れてしまう生き物である。
自分からチャンスを潰してしまったところもあるんですが。。, みんなのために戦うそんな勇気はないかもだけどみんなに好かれる勇気はあると思うんだ。
大丈夫っていったのですがスルーされました。, 他人への気遣いで大切なのは話を聞いてやること。
自分はどの部分がいけないのかもうよく分からなくて。, 何であれ伝え方や行い方次第でその事柄の価値そのものが大きく変わってくる。
付き合ってないんですよ。, 私たちは成功する為にここにいるのではありません。誠実である為にここに居るのです。
復元は絶対にない。, 人間として正しいことをすれば宇宙は応えてくれる。
彼女はプライドが高く嫌だったみたいです。, 人間の体と心は宇宙の断片であり我々は自然の一部なのだから自然の法則に従うことは自分にとって最高の利益となる。
今のままでは何かあった時私がもちません。, 私の知っている歴史とはいささか違ってきているようだな。
わたしはできない。, 人間はみなたれも通ったことのない自分がはじめて通る道を一生かかってあるく。
最終的には彼女の親にもやめてほしい事をお願いするつもりでいます。, 誰もあなたの代わりに腕立て伏せをすることはできない。
歳を取りすぎた。, 僕は努力をしない自分は嫌いだ。
何故別れたと思ってないのですか好きでないんですよ面倒なんですよ。, 私は今生きることに夢中だ。
してる訳ないやん。, 会社には創業者が会社を始めたときの理念が必ずあるはずなんです。
年とかかかりますかね。, 私はセックスシンボルではあったが心の奥底にはその種の演技とは両立しない羞恥心がある。
このままでは給料が下がると生活が苦しくなるので。, やられたらやり返すあなたに対しては100倍返しだ。
何が辛いかというと。, すべての困難はあなたへの贈り物を両手に抱えている。人が困難を求めるのはその贈り物を必要とするからである。
いまはランチに誘っても負担でしょうか。, 自分らしくいられない相手に甘んじちゃダメ。
やはりね凹みます。, 私は私のもの私のただ一つのもの私は私自身もの。
やっぱりわからないですよね。, 人間は書くことを通じて考えを進めていく生き物です。
えっと彼氏いるんですけどちょっと別れたくて。, 我々人間はどこへ行こうとも人々の心に平和と非暴力の種を蒔き続けることに命を捧げなければならない。
彼にそれを伝えてしまったのがよくなかったのでしょうか。, いいアイデアを思いつくためにはまずアイデアの種を見つけることが大切。
脈の無い離婚待ちと言う悲しい現実でしょうかね。, 私も若い時は社会の中に入り務めも果たした。しかし40歳を過ぎてから私は何もできない無力さを感じた。
彼に気持ちを聞けないです。, 私たちを取り巻く自然の姿は究めれば究めるほど奥が深く常に新たな発見と可能性の連続。
みんな寂しそう。, 賢い妻とはここぞというときに夫をほめることができる女のことだ。ほめる理由はなくてもいい。
打ち解けて話ができてません。, 人間の欲を排除したいんですよ。愚かな欲を。
面倒。かなり面倒です笑。, 私は何か問題を考えたいとき心の引き出しを一つ開ける。
やっぱり遠回しに断られてしまって。, 恋というものは振られてから頑張るものだよ。自分の評価じゃなくて相手を喜ばすことを考えなくては。
にはなりたくないです。, 人間は人生の途中一寸した優しい他人の励ましや情愛の言葉で勇気づけられ自分のささやかなものにも自信を抱くことがあるのだ。
全然自信なくて。, 我に自由を。さもなくば死を。
今日も個ご縁断ったんです。疲れた。, 他人が自分の為にしてくれるのをアテにするよりは自分で自分自身のためにする方が良い。
なかなかふっきれず。, 人に対して単純なモデル化で経営をするのはまちがっていますよね。
そうなんですいまとても苦しいんでふ。, 他人に意見を求めるときは達成した人に求めよ。
よろしく無いのでしょうか。, 失敗ではない。発見だ!。
どっちの彼もやめた方がいいのでしょうか。, 私の知り合いの中で望みの愛を手に入れた人は誰もが自分を成功者だと思っている。
多分私からの相談もめんどくさいしって思ってると思うんですけど。, 人は成功するために生まれるのであって失敗するためではない。
なんか今にもおわってるかなあと感じる態度ばかりなので。, 私たちは皆家族で特別な習慣を持つ必要がある。
本人からほ聞いてないです。, 人は決して倖せを避けて通る者ではない花を見ないで道を通ることはできない。
私の気持ちがついていけてなくて。, 人間には一人に戻る時間にほっとするという側面もある。自分の時間をもつだけで実はかなり精神的に安定するものだ。
なかなか進展ないというか。, 私はつぶれかかった会社を再建しに行く時はおおぜい連れて行かない。
会社自体も館を恐れています。, 自分の限界を設けない。
壮大に裏切ってる事を平気としてるのか軽く考えてるのか。, 人生は試練の連続で幸せな瞬間はみたいに合間にあるだけ。
彼に直接諦めた方がいいとか聞くのはやめた方がいいですかね。, 人の命運は自ら切り開くこともあれば横から出された他人の手で決まることもある。
心配ばかりしてしまってました。, 幸福人とは過去の自分の生涯から満足だけを記憶している人々。
また借金ぐせが治らなくて困ってます。, 僕らは今僕らの常識の範疇で昔の人の行動を解釈していますよね。
何をすればいいのかがわからないです！。, 成功するかどうかは自分の能力の問題ではなく意志の問題なのである。
思春期なのか親が近寄ることさえ嫌がるみたいです。, 死のなかにいけることありいけるなかに死せることあり。
私の話だと盛り上がらなかったり。, 僕は家族でも友達でも常に誰かと一緒に楽しみたい。
全体的にいまは不調です。, 無茶はダメだけれど危険は生きるプロセス。
知りたくない。。, 今日できることに全力を尽くせ。そうすれば明日は一歩多めに進める。
信じることができません。, 無知は欠点じゃない。逆に知らない時が一番のチャンス!無知を恐れずに挑戦した奴が成功するんだ。
私の感情とか気持ちは理解されないのかなぁー。, 私たちに必要なのは行動です。もし行動が見つからないときにはもう一度考えなさい。
全くよく分からない。, 我々が加わりたいと思っているただ一つの陣営は平和の陣営であってこれにはできるだけ多くの国が参加すべきだ。
なかなか仕事に必死になってしまい忘れていたかもです。, 仕事とは社会の中に自分を位置づけるメディアである。
理想が高くて彼氏ができないという心配もあります。, 我々はそれぞれ違う温度で沸騰する。
そうなのですねー！私が意志疎通できないかんじ。, 私はレギュラー以外の選手が好きですね。あきらめずにコツコツと根気よく選手人生を終えていくようなそんな選手が好き。
彼の気持ちが全く理解できないです。, やっぱしちきゅうがいちばんだな!。
なかなか彼が同棲解消納得してくれないんです。, 人は死ぬまで同じ事をするものではない。理想にしたがって生きるのが素晴らしいのだ。
その辺仕事と個人的感情が混ざるのがわからないし。, 俺は自転車そのものよりも盗むときのドキドキ感がたまらなかったんだ。
私のが年上だし隠さなければと思ってしまったり少し疲れるんですよね。, 世の中には60億の人がいる一秒間に一人ずつ出会ったとしても190年かかる。
文句も言わずずっと耐えてきたのに。, どんなに困難でたとえぶつかって砕け散ったとしてもぶつかったことで得るものがあるから。
ピンとくる人がなかなかいないです。, 人に奉仕するのはこの地球に住まわせてもらうための家賃。
彼に嫌われたのかどうしたのか。, 失敗者は自分に金がないし出世もしていないことを思い悩む。
幸せだから怖い。, わたしは今までに一度も失敗をしたことがない。電球が光らないという発見を今まで二万回したのだ。
はっきりとしたきっかけとかはなくて漠然と不安になってる感じです。, 人は誰でもタイムマシンを持っている。過去へは記憶が未来へは希望が連れて行ってくれる。
私からお別れされるのを懸念してますか。, 努力は裏切らないという言葉があるけどこれは真実だ。
余裕ないんですね。, 心に余裕のある人が良い。
なぜ怒ってるのか理解できません。, 夢を実現する秘訣は4つのに集約される。
もしくは私の仕事運がそうとうわるいんですかね。, 本当に1つの選択ミスが流れを変えてしまう。
やっぱりもうあれですね。, 人はたとえ富を持たずとも栄誉を受けることがあろう。
目標に到達しないのかぁ。, 明日練習しに行っていいですか。
現実問題不倫みたいなものは辛い選択しかないとわかってるんですけど。, 人を救うってことはな人を殺める以上の度胸が必要なんでィ大義を見失えば救える者も救えなくなるぞ甘ったれてんじゃないよ。
怖いことですか。, 人間は働きすぎてだめになるより休みすぎてサビ付く方がずっと多い。
私離婚歴がありまして最近新しい彼と別れて。, 私たちが心を開いて努めて読むのに適切な偉大な書物は自然である。
好きになるのが怖くて自分の気持ちに困惑してます。, 私達の生はこの世への働きかけを必要とするように見えることは確かです。
もう直ぐ転勤するのでそれまでにしておかないといけないことが多くて。, 私は学校に自分の教育を邪魔させたことは一度も無い。
いたいけど彼の中でずっと私を許せないと思うから。, みんなで歌ってるときはもっと気持ちがいいんですよ。
数字がまったく出せないんです。, 人間の値うちはテストの点数だけできまるものじゃないのよ。
迷ってばかりで。, 私は百姓だから百姓として社会の役に立ちたいんです。
どっちなのか怖くて。, どんな人生でも大きな共通点があってそれと同時にどの人たちもそれなりにユニークで違う人物なの。
この話を聞いて許すことも怒ることもうまくできませんでした。, 女は猫同様九つの命を持つ。
難しいな動けない。, 失敗の最大の原因は自己不信自己非難自意識過剰。
彼は自分の言葉やりっぱなしで片付けもない。, 私はこの世に二つの宝を持っていた。友と私の魂。
私は好きなんですけど彼がはっきりしないところがあって前に進めず。, あなたは物が欲しいわけではなく他人を押しのけて取る一番というレッテルが欲しいのですね。
私に対しては印象は良くないとのことですか。, 私が触ると可愛いわんちゃんを撫でても可愛い猫ちゃんを抱いてもみんな腐って死んじゃうの。私も死んだほうがいいのかなあ。
