input_text,encouragement_text
いやあこのまま終わっちゃうかなあと心配で。, 人のために働かないのは墓にいるようなものだ。死人になるな!力あるうちは人に尽くせよ!。
わたしには全く理解出来ません。, 仕事に生き仕事に勝負し仕事の中に死ぬ。
でもそれって求めすぎですよね付き合ってもないのに。, 私も新喜劇を見て笑って元気を頂いてたので私もそういう存在になれるよう頑張りたい。
別れた理由は教えてくれませんでした。, 成功を求める時間もないほど忙しい人のところへ成功は訪れる。
仕事大変ですか。, はい失敗です失敗したということは上手くいかないということですか。
なかなかモチベーションもあがらなくて。, 僕は退屈なことが好きだ。まるっきり同じものが何度も何度も繰り返されるのが好きなんだ。
先日相談した方と前回の食事からギクシャクしていたのですが。, 人を傷つける真実よりも癒しの虚偽がまさる。
昨日は彼が疲れてるって言ってましたよね。, 我々は常に希望の囚人である。
私分かりませんでした。, 人生で立派な人格を要するのは大きな困難にぶつかった場合ではないのです。
だから諦めてます。, 人間は考える葦というが本当に考えるだけである。
まだ浮気相手の方と付き合っているみたいでもう別れようと思っています。, 人生を賭けるに値するのは夢だけだと思いませんか。
まだ仲直りできてなくて。, 人生の苦難に直面した男が求めるものは酒と女にきまっている。この二つはそれほど男にとって貴重なものなのだ。
付き合ってる人の呼び名はいっつも言ってるんですでもなんか切れられたんです。, 部下を優遇し事業上の利益は彼らに分与すべし。
しかしもう一か月会えてないから寂しいんですよね。。, 見よ。4000年の歴史が諸君を見下ろしている。
仕方ないなっておもいます。, 苦言は薬なり甘言は疾なりー苦言が薬になる場合もある。
寂しい気持ちを言ったりして。, 夢で心がワクワクした時それは神があなたのコートにボールを打ち込んできたのです。さあ全力でそのボールを打ち返しなさい。
飽きたのかなと思ってしまいます。, やる気のない上司の下で働く部下はやる気がなくなる。上司にどれくらいやる気があるか部下は観察しているものだ。
わたしが頭おかしいみたいな言い方なので。, 愚痴は酒に似ています。
嫌いではなく一緒に休憩もいきますがなんか。。苦手で。, 僕は偉大なアーティストでも偉大なアニメータでもない。
だから毎朝あったがないのが凹んだのかもです。, 成功者の基準を持つ。
仕事場でもプライベートでも居場所がない。, 君が――音が聴こえないのもピアを弾いてないのも知ってる全部知ってたでも君がいいの。
私は男子から仲間と思われていないか心配になります。, 幸せの形は人それぞれ。
本当にしないので今朝むっとしてしまい。, 忙しいだけでは十分ではない。問題は何で忙しいかである。
裏切ってしまったと後悔しています。, 人間は永遠の不正に対して闘うために正義を肯定すべきであり世界の不幸に対して抗議するために幸福を創造すべきである。
私は今急に無気力になり何もできないでいます。前はこんなことなかったのに。,自力にて往生せんとおもうは闇夜にわがまなこのちからにてものをみんとおもわんがごとし。さらにかなうべからず。
確かに自分から積極的は苦手です。, あんしんはあんしんできない動き。もう持ってないけど。
心配が。負担になってしまったのでしょうか。, 失敗を恐れないの意味は失敗しても成功の糧にする事。
現状全く出会いがなく困っています。, 何で自分ばかりが悩まなくちゃいけないんだろう。
休みの日はだめですね絶対断られます。, あなたがもっと世界をすばらしいものにしたいと考えているなら自分から変えていくべきなのです。
いい加減にしてほしいです。, 自分の心に描く夢の実現に向かって努力するとき普段なら思いもよらぬ成功が得られる。
とうか腹をくくりました。, 世に画一主義の教育ほどみじめなものはない。依頼心卑屈心形式偏重常識欠乏皆その所産である。
きちんと仕事をする事で結婚できなくなることが怖いんだと思います。, 卑しい心がその奴隷となって苦しむ嫉妬は学問もあり気質の優れたものにあっては競争心となる。
事業失敗にて負債抱えてます。, 人間は考える葦というが本当に考えるだけである。
私は嫌われたくと心配ばかりです。, 他人への不満を直接ぶつけてこなかったためにたまってしまう欲求不満は馬鹿にならない。
働いてたときは私に苛立ってたのでしょうか嫌われてたのかなと。。, 人生は後ろ向きにしか理解できないが前を向いてしか生きられない。
彼今仕事が色々大変で。, 人間はやり通す力があるかないかによってのみ称賛または非難に値する。
最初は嬉しかったけどだんだん不安になってきて。, 賢者も勇者も歴史という名の線路の上に横たわって未来という名の列車がむざむざ自分を轢いていくのを待つようなことはしない。
話しかけたら迷惑かなぁとおもって。, 僕もグラウンドに行きたくない日はたくさんあるのです。
やはり厳しい言葉言われますかね。, 心の奥底に達してあらゆる病を癒せる音楽それは温かい言葉だ。
最近遊んでいる外国人の彼のことで悩んでいます。, 我々はあまりにも他人の前で自分を偽装するのに慣れているのでしまいには自分の前でまで自分を偽装するようになる。
前の会社より大変。, あなたは私の大事な秘密よ。
うまくいかない人ですか。, 結婚は平穏と引き換えに情熱を失うものだから。
彼に付き合いたいと言えないでいますたぶん仕事が今辛そうなので。, どんな仕事でも向き不向きがあるのでいまの仕事に合わないことがその人の価値を決めるものではありません。
でも相手が本当の気持ちが本当にわからなくて。, やられたらやり返しゃいーんすよ3倍にしてね。
なんかにしては犠牲が。, 人を殺す刀かえってすなわち人を活かす剣なりとはそれ乱れたる世にはゆえなき者多く死するなり。
実は私と彼は不倫関係でした。, 我々は非常に苦しい時代にあって国を導く責任を負ってきた。
変な人とかに引っかからないですか。, 時間は存在しない。存在するのは瞬間だけである。
私のほうが立場は上なのがかえって心配です。, 他人のことを口に出すな。
私はお酒が弱い為すぐに酔っ払ってしまい。, 夢は大きく失敗は大胆に。
私へは同僚どまり。, 私の場合男にたよってよりすがろうとするのは愛とは思えなかった。
美容師さんとの雲行きが怪しいです。, 僕らの場合はテレビに出なくなっただけで人間的にもダメになったみたいに思われてしまう。
そんな彼を私はどう支えたらいいのか彼との距離の取り方がイマイチわからない。, しなければならないことをしても一生。できることをしても一生です。好きなことだけしても一生でしょう。
やはりきちんと教えてくれない彼女がいるのでしょうか。, 戦うだけじゃ意味が無え生き残るだけじゃなんねーんだやるだけじゃ勝てねーだろ。
反応が悪すぎます！。, 何で他人が俺の進む道を決めんねん。自分の道は自分が決める。
今の関係で会うのは良くないと感じたと言われてしまい。, 人生は広い心で進む冒険である。
私の誘いは迷惑になってないですか。, 他人のために生きることは容易である。誰でも皆していることである。
わたしは彼の体が心配です。, 現実に対して目をつむることはできても記憶に対して目を向けることはできない。
女性関係が悪い結果なら。, 賢者はつねに万物のうちに自己への扶助を見出す。
だから彼の考え方がバカらしくて。, 世の中には働いていること自体がみんなの負担になっている人が多いと思うんです。
ああ彼も嫉妬するの。, 心が整っていなければ楽しめるものも楽しめない。
だけどやっぱりなんか壁があるなぁと感じています。, 今日は得をしようとか期待してないからだいたい満足してます。
仕事が忙しいとの理由でした。, 人は自分がレッテルを貼られた時それに執着する。
じゃあ告白しても玉砕かなぁ。, 人間の器はその人間が進んで受ける責任の重さによって測ることができる。
せっかくお互いの気持ち言えたのに。, 未来を恐れず過去に執着せず今を生きろ。
束縛ひどいです。, 愚者どもを支配するよりも愚者共に支配することの方がまさる。
向こうにその気ないとおもうわ。, 失敗してもその中からいろいろなことを学べるし成功してもそそこから勉強することが出てくる。
反応全くなかったから心配で。, いっぺんでいいから本気で悩んでみよう。
向こうから避けてるのかもしれないです。, 人生は戦争なり。
逃げるのは責められると。, 失敗は後ろにしか無いけど成功は前にある。
そうなんです。頭がぐちゃぐちゃで。, 他人と比較して卑屈になるようなことはなかった。
今彼の気持ちが離れているように感じるのですが。, 人生は辛いことの繰り返し。でも一瞬の喜びや瞬時の楽しみの為に皆一生懸命生きている。
不満がたまる一方なんです。, アイデアとは既存の要素の新しい組み合わせ以外の何ものでもない。
そんなことは考えてない。, 勝つことだけ考えろ。
掃除たしかにきたない。, 人を信じて失うことの大きさと人を信じないで失うことのの大きさとでは人を信じていなければどれだけ小さいかわからない。
遠慮してしまうとこあります。, 私は私が出演している映画のヒロインの生活と私自身の生活という二つの生活を並行して送ってきた。
出会いの機会がないのです。, 苦い経験はきっと自分を磨いてくれます。
会えるまでずっとモヤモヤしてるので。, 人間は希望がないと生きられない。
奴は単なるバカなのか本当に忙しいのか。, 卑劣極まりない。
それもわかってるんですけど寂しいんですよね。, 人生の長さは一秒にも満たない。その僅かな時間に永遠に向けての準備をしなければならないとは!。
なんか心配になってしまう。, 人の恋を弄ぶのは権力の濫用である。
最初はむこうからきてくれていたので残念です。, 明日は試練に応じた新しい力をもたらすであろう。
気持ち悪かったです。, 賢い男はよく考えるからしゃべる暇がない。愚かな男はよくしゃべるから考える暇がないように見える。
自由な感じとわかっているというか諦めているのはあります。, できると思うより仕事は常に少なめにやることだ。
常にお金がない状態なので不安になりました。, やる気のない上司の下で働く部下はやる気がなくなる。上司にどれくらいやる気があるか部下は観察しているものだ。
彼が損をしたと感じているのですか。, あなたの率直なご意見を伺いたいとか厳しくご批評下さいといいながら内心ではただ称賛のことばを待っている。
そしたら分かってるよ！しつこいんだよと。, 人付き合いが得意なわけでもないし地味な印象を持たれがちなのですが。
も歳下の子にバカにされてるなというのがわかります。, 本当に少し目を閉じただけで4年経った今もあの光景が浮かんでくる。
もういい歳だから次が無いんです。, 私たちは自分を愛してくれる人に支えてもらうだけで簡単に自分の負担を軽くすることができる。
将来も不安で仕方ないです。, 心優しくあたたかい男性こそが真に男らしい頼りになる男性なのだと気づくときたいていの女はもうすでに年老いてしまっている。
彼は私に恋愛的な好意がありますか女友達が多いみたいなので心配です。, できるできないではなくやらねばならない。
思っても仕方ないこと思います。, 何より大事なのは何が必要かを自分で考えることだと思います。
諦められました。, 嘘をずっと押し通そうとするなら記憶力がよくなけりゃダメだ。
教えていただけないでしょうか。, 成功者は決断を即時に行える習慣を持っているものだ。
私に対して何を思っているのか真意が分かりません。, 幸せは内面の成長から生じる。
なんか切なくなってしまうのです。, 愛ゆえに人は苦しまねばならぬ!愛ゆえに人はほとんど苦しまぬ!。
諦めた方がいいのかなと不安になったり。, 愚者は己の舌を抑えられない。
友達と練習してるときは見てくる怒。, 私は最近π字型の人材という言葉をよく使っています。
先ほどの自分を責めるというのは私との付き合いの事でしょうか。, 負けるが勝ち。
本当に特に彼のご両親にはご心配をおかけしてしまったみたいで。, 人って炎とか波とか長い時間見てても飽きないらしい。同じ形になることがないからって。変化し続けるものって<unk> い。
私と会話してても個人対個人っていう感情が全く見えなくて。, 今日は嬉しいことをしゃべり大いに飲んで楽しもう。あとのことは神々の仕事だ。
やりたいことがみつからず。, 汽車の窓はるかに北にふるさとの山見え来れば襟を正すも。
ちいさいというか。, 何より私は人の運ってあると思います。案内してくださった人たちとの巡り逢いに背中を押され書こう!と。
別れかたも分からないです。別れ話をすると精神的におかしくならないか怖いです。, 自分の才能を誰かに早く発見してもらうってことはエライ大切なこと。
なんかとても考えてしまう。, 私の父は一試合でヘディングで5得点を挙げたことがあります。これは私が破ることのできなかった記録です。
なぜいまは決められないんでしょう。, 俺たちは一分前の俺たちより進化する。
でも私も我慢の限界。, 嫉妬に対処する一番の方法はすぐに嫉妬という感情を察知して吐き出しちゃうこと。
お互いに愛情は無い。, 失敗や反省を大変と感じるなら向いてない。
私も疲れました。, 人の意見はそう簡単に変えられるものじゃない。でも真剣に伝え続けることは無駄じゃない。
でも手を外したのはショックかなって。, 男に生まれた以上底辺から人を見上げて生きていく人生は嫌だね。この俺が見上げるのは美しい星空だけ。
そのたびに私が怒って大喧嘩になり彼も勝手に殻にこもったりを繰り返しますが。, 大切なのはスケジュール課題に優先順位をつけることではなく優先課題をスケジュールに入れることである。
言ってくれたら早くに絶っていた。アホ過ぎた私。, みんなが幸せになり平和になることを強く願っています。
彼氏と喧嘩しました。, 人間にとって一番困難なことは自分の欠点を認めることである。
仕事のことで悩んでいます。, ブスじゃないから目覚めても大丈夫やね。
多分冷めてるんじゃないかなと不安なんです。, やっぱしちきゅうがいちばんだな!。
できる自信ないですが。, 世の中で成功するには馬鹿のように現れて利口に活動することである。
バレるって言われて今日会ってくれなかったので。, ああ!青春!――人は一生に一時しかそれを所有しない。残りの年月はただそれを思い出すだけだ。
女子が男子に言い男子にまで悪口言われ変な目で見られ嫌われる。, 信念と忍耐と犠牲を伴う旅でした。
息苦しさがひどく感じるようになって。, 僕が君を愛していることくらい分かっているだろう。
距離は解決策がないですよね。。。, 賢い男性が賢い女性を愛するよりも賢い女性が賢い人間を愛すことが多い。
彼はその彼女の気性の激しさが何をしでかすか分からないというのが根底にある様で。, 俺の聴覚は貴様らとはちょっと出来が違うんだ。
彼にお前の考えてることはわからないといわれました。, 誰もが幸せになりたいと思っています。
仕事に疲れてます。, どんな子供も宝物です。みな神の手によって造られたのですから。
あたしが泣いてすがりつくので彼も我慢してるのかとおもうとどうしたらいいのか。, ボールを取られるのは実は戦術的洞察が足りないからなんだよ。
空気が悪くなり。, 僕は一日に一つだけ知識を得ようと決めています。10年たてば3650個の知識。
私が辞めてから同じ事務所の女の子が怖い社員さんにクレームを出したみたいで。, 今日寒すぎバロス。
外見ではなく中身をみてもなかなか相性が合わないなと思ってしまいます。, 人間50歳を過ぎたら今この場で終わったとしても悔やまない人生を過ごしていかねばならない。
また傷つくのですかね。, 結婚するが可かせざるが可か。いずれにせよ汝は後悔せん。
じゃあもしかしたらおわかれがくるかもしれないですよね。, 私の中のアイドルってアイの字は哀愁のアイなんです。脱げて絡めて広げてなんぼ。
どの男性に対しても一歩踏み出せずにいます。, 人間は金持ちでも貧乏でも頭が良くてもできが悪くても誰でもいつかは死ぬ。死んだら終わり。誰も変わらないんだ。
彼の期待裏切ってませんか私。, 嫉妬に対処する一番の方法はすぐに嫉妬という感情を察知して吐き出しちゃうこと。
わたしのことどうしたいのかわからないです。, 私は事業を急いで拡大することよりも技術を進化させ成功する製品でその技術を機能させることにより興味がある。
彼のせいではないけど彼といるとお金が稼げない。, 始め悪ければ終わり悪し。
今は接客が苦痛に感じますが。, あなたのため本人のためと言いながら本当は言っているまさに本人のためであることが多い。
お付き合いはもう難しいでしょうか。, 何であれ伝え方や行い方次第でその事柄の価値そのものが大きく変わってくる。
今後の展開あと女性問題が原因なので終わってるとはいえ元カで色々厄介な方です。, 心が折れた時が本当の負けだ。
その人が好きなのかと思うとやるせなくて。, 信念確信熱心さ情熱自分自身を信じることなどが金運を上昇させるコツです。
引っ掛かってしまうんですね。, 我々の憎悪があまりに激しくなると憎んでいる相手よりも下劣になる。
ちょっとこわいです。いいえ！。, 私と一言でいいますがたくさんの命のつながりたくさんの出会いがあって今こうしてあるのです。
やっぱり人が気まずいのかなとか考えてしまうんですよね。, 失恋すると5年後に素晴らしい事が起こります。
あたしに飽きたんですか。, 自分の気持ちをわかってくれる人理解してくれる人との出会い運んでくれるのはいつも自分だけ。
言いすぎて気持ち悪いかなとか。, 失敗を恐れなければ必ず勝てる。
なんとも付き合えないって感じなんでしょうか。, 夢を失うよりも悲しいことは自分を信じてあげられないこと。
焦ってるつもりは無いのですが付き合う前に体の関係になってしまったので。, 人生の明暗を分かつものは運不運ではなく心の持ちようだ。
彼が私をどう思っているかわからなくて。, 何よりスケートが楽しいという気持ちを子どもに植え付けることですね。
年付き合った彼氏と昨日距離を置く事になりました。突然でショックで。。, 成功者の基準を持つ。
あからさまに夫とセックスレスでつらいですなんて周りにはいえないし。, 僕は芸術家だから芸術の話をしますと芸術というものはやはり役割があってね政治や経済でできないことができる。
なかなか踏み出せずにいるんです。, 嘘をついた途端に良い記憶力が必要になる。
沢山悩みました。, 苦しみそれはともに受け入れともに担いあう時喜びとなる。
そもそも恋愛な感じの会話が全然出てこなかったので。, 我々は心穏やかでいられるだろう。集団から離れているだけで。
こないだちょっとした波乱があったんですよ。, 人間は愛されなかったがゆえに愛を必要とする。
私は必要なくないって思ってしまった。, 失敗してにっちもさっちも行かない状態には誰だってなりたくありません。
仕事が忙しくなって彼氏寂しくなったりしませんかね。, 人間という言葉はだなニンゲンじゃなくてジンカンとも読んできたんだ!。
学校が怖くなったことがあります。, 我々は皆他人の不幸には耐えていく力を持っている。
めちゃくちゃむかつくわ。, みんなで一緒に嬉し涙流さない。
私も少し引いてしまって。, 心の奥底に達してあらゆる病を癒せる音楽それは温かい言葉だ。
もう私のこと良いのかなって思ってしまいました。, あらゆる自然の営みの美しさに敬意を払う感受性が身に備わっていれば自分の体もまた美しいということを知ることができる。
なんかそれがいまいちピンとこなくて。, 私は私のもの私のただ一つのもの私のただの一つの戦い。
またしんどいんだね。ずっと続くのは彼と一緒にいるからだよね。, 人生は心一つの置きどころ。人間の心で行う思い方考え方が人生の一切を良くも悪くもする。
彼の同期と話してたら不機嫌になりヤキモチなのかわからない時あって。, 人間今が一番若いんだよ。明日より今日の方が若いんだから。いつだってその人にとって今がベストなんだ。
少し縁を感じてしまいました。, 人間はだれでも言葉を知らずにこの世に生まれてきます。成長するとは自分にとって必要な言葉が自分の中に育つということです。
仕事が忙しいんですかね。, どんな慣例にも初めがあったのだ。
余計嫌われそうで。, みんなが幸せになり平和になることを強く願っています。
それを知るのも怖くて話を出せないです。, うわずると人間の自己人格がグーッと何パーセントかはキャンセルされちまう。
まだ怒ってますか。, 人生は試練の連続で幸せな瞬間はみたいに合間にあるだけ。
いやわからないです。, 人を見るのに過去の行状のみにこだわる人は愚物である。
でもいざご飯に誘うと断られてしまいます。, 心の奥底に達してあらゆる病を癒せる音楽それは温かい言葉だ。
何を相談したらいいのか自分でも混乱しているのですご。, 気が弱かったりいじめられた経験がある子のほうが記憶力がいい。
今の職場は合わない気がします。, 子供に虹を見せている間仕事は待ってくれますが虹のほうは仕事が終わるまで待ってくれません。
ू̣̣̣̣̣̣︿˂̣̣̣̣̣̣ू。, 僕らの人生は僕らのアートなのさ。
お給料的にあまりよくないこと。, 何であれ伝え方や行い方次第でその事柄の価値そのものが大きく変わってくる。
あと私が先輩のことが好きとかどうとかで焦ってたら状況的にマズイですか。, 人生はゼロから生まれゼロに戻るのだから失敗しても何も損はしない。
主人が不倫して家を出て行き別居しています。, 何であれ伝え方や行い方次第でその事柄の価値そのものが大きく変わってくる。
あんなに幸せだったのにまたくだらない事で壊したのが悔しい。なおさないと。, 人間の頭の内側とその人の存在する環境は等しい。
片思いしてた彼に振られちゃいまして。, 人生は情熱によらなければ勝負できない事ばかりだ。
これからも一生孤独かなと思うともう辛くなります。, 我々は気持ちを楽にしてすでに決定されたことでもそれにあまり執着してはならぬ。
彼と話す時すごく緊張してしまいます。, 女は世界がキリスト教を受け入れた後に改造された新しい種族である。
なんか最近彼の態度にちゃんと好きでいてくれてるのか自信なくて寂しくて。, 人間はあらゆるものを発明することができる。ただし幸福になる術を除いては。
焦ってしまって。, 反省の気持ちは結果を出すことで表してもらいましょう。
自分が嫌にますますなります。, 人それぞれに違うと思いますが僕は自分が演技をしているときに空中にどの状態でどこにいるのかが分かります。
自分勝手すぎますか私は。, 他人の好きという言葉に安心できないし信じられない。そういう人は自分が自分を心の底では嫌いなのである。
私とは友達としても会えない。, 私が触ると可愛いわんちゃんを撫でても可愛い猫ちゃんを抱いてもみんな腐って死んじゃうの。私も死んだほうがいいのかなあ。
きっと失敗ばかりだからよくは思われてないと思い話せずにいます。, 世の中で一般的にいっぱい言われているようなこういうものを訴えたいからとかというので作品を作ったらくだらないものです。
というか私が冷めてるのに気づいてますかね。, 僕は言葉に出さない質問を投げかけている。
なんで彼はわたしと付き合ってたんだろうとまで思ってしまいます。悲しいですが。, 雑談のヘタな人は裏を読みます。
今付き合ってる方がいるのですがその人と結婚できるのか不安です。, 我々は好んで他人が完全であることを求めはするが自分自身の欠点を正そうとしない。
かと思えば年ぶりくらいに以前の仲の良い男友達と会って若干翻弄されることもあり。, 自分の意思を正確に伝えることが出来るのは十人までです。
わたしタイプみると緊張しちゃうんです。, 人は教えることによって最もよく学ぶ。
少し壁どん的なときもありました。, 本当の富とは健康のことであり金や銀のことではない。
きっと彼の女癖は直らないとわかっていて復縁してまた離婚するのも嫌です。, 人間は自分が考えているような人間になる。
そこから返事ないしもう彼の顔も見たくないくらい苦しくて。, 死ねそして成れ!このことをお前がまだ体得しないあいだはお前はただ暗い地上の陰気な客にすぎないのだ。
期待しないでいたのですが。, 成功者の基準を持つ。
私の忍耐もそろそろ限界です苦笑。, 家庭は出発点である。
相手の気持ちが離れていくのが見えてしまって。, すべての粗悪な芸術は善良な意図の結果である。
やはり涙が止まらなくて来てしまいました。, 人の痛みを知れるようになったら人生は一変する。
飽きなのでしょうか。, すべての知識の拡大は無意識を意識化することから生じる。
何故私と衝突したくない。, 愛が一番大切。
残念がっていたりしませんかね。, 君が独りの時本当に独りの時に誰もできなかったことを成し遂げろ。
逃れられないって。, 現実で見てるものよりもそれも悩むんだけどイメージとして浮かんでるものの方が素晴らしいと思ってしまう。
迷惑っぽいのかななんて。, どんなに嫌いな相手でもあなたが嫌っているのはその人の一面に過ぎません。
仕事も生活も勝手に決めてやらせてたのに今は丸投げです。, 何でだろう頑張り方がわからなくなった。
私の女友達が酔っ払ってめんどくさくなって彼少し怒っちゃいましたが。, 何かを成し遂げようとするよりも徹底的に楽しんでやるという人生最大の目標を持ちましょう。
環境かわって私の事を忘れるとか。, 人は環境によって良くも悪くもなってしまう。
彼といても安定した生活がなかったから。, 僕はルーチンワークを避けてきた人間です。
なんかお互い頑固なんで。, 親切は相手のことが好きだというしるしであり相手が親切を受ければ相手もある程度までこちらを好きになる。
そんなに不安いっぱいなんだ。, 俺だってより多くの人に好かれたいしより多くの人に求められたい。
迷惑に思われていないか心配です︎。, 自分の優先事項を整理すること。死の床でああもっと仕事をしておけばよかったと言った人はいない。
自分の成長が遅いのか。, 卑劣極まりない。
彼氏は歳年上ですが相性が良いのか分かりませんこれから上手く行くのか不安です。, 何よりスケートの持つ芸術性に惹かれています。
主人があまり性欲がないので自分が怖いです。, 人は誰しも自分が従事している仕事には冷静な目を向けにくい。
付き合ってても続かないのでしょうか。, 自由とはどの男の奴隷になるか選べること。
先が見えないんです。, 絶望のどん底にいると想像し泣き言をいって絶望しているのは自分の成功を妨げそのうえ心の平安を乱すばかりだ。
これマイナスに働いてると受け取られてるということでしょうかわたしの責任と。, 本当に自分のやりたいこと新しいことをやっていたら既存の価値観に囚われた上司から怒られるのは当然のこと。
自分の想いも言ってくれないし。, 失敗しても良いです。それはほんの少しの引き算にしかなりません。
我慢してしまって。, あなたと世の中との戦いなら世の中のほうに賭けなさい。
またダメになるならもうしたくないです。, 賢人は妨げうる不幸を座視することはしない一方避けられない不幸に時間と感情を浪費することもしないだろう。
なんだか気まづくて。, 賢明な思考よりも慎重な行動の方が重大である。
はい信用されてないんです。, 愛の孤独を知ったがゆえに愛というもののはかなさ善きものへの美意識は研ぎ澄まされる。
彼ももうダメだと思ってしまってるのでしょうか。, 結婚は平穏と引き換えに情熱を失うものだから。
疲れますね確かに。, 私を静かにさせておいてくれ。
職場の男性に嫌われてるのかよくわかりません。, 努力に即効性はない。コツコツやるしかない。いつの時代にもいる一流選手と自分は何が違うのか。それを考えながらやるしかないのだ。
自分の気持ちもよくわかりません。, 人間にとって一番困難なことは自分の欠点を認めることである。
それでまたみんなででも遊ぶの誘うにしても誘いずらくて。, 老人が司る国は栄えることがない。冒険をしないし他人を認めないし人を疑う。
私自身あまりにも喧嘩が多いことに本当に疲れたと感じてきました。, 負け犬じゃない人は成功者にライバル心を持つ。
はい私いろいろあり自信をなくしたのです。, 俺達は破壊者だ。救済者じゃないんだぜ。
本当は明日も会う予定だったのですが仕事で会えなくなったと言われて。, できる者は実行する。できない者は教える。
私から正直に話して謝ろうと思うのですが彼の気持ちが変わってしまうのが怖くて。, 自由というのは他人や社会に求めるものではなくて自分で気がつくものなんだ。
ここ数年は出会いがないですし今までもお付き合いまで至りませんでした。, 人間としての資格と書いてごらんなさい。
と言いますとやはり思い続けても無理な事でしょうか。, 賢者とテーブルに向かい合って一対一の会話は十年間にわたる読書勉強にまさる。
なぜ積極性が無いのでしょうか。, 失敗しても弁解しない人は必ず失敗する。
めんどくさくなってしまうかも。, 私たちは成功する為にここにいるのではありません。誠実である為にここに居るのです。
彼は私の為に会うのを我慢している気がして。, 女は世界がキリスト教を受け入れた後に改造された新しい種族である。
諦めた方がいいですか。, 主人は無理をいうなるものと知れ。
私が来年から学生予定なので生活面での不安など。。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
ネガティブに考えてしまう私の悪い所でもあります。, 雑音は気になりません。
誰の指示に従えば良いのかわからなくなると。, ピンチを多く経験することが大事です。
よく分からないんです。, ほめることはあなたの部下や同僚に自信を植え付けます。上役の重要な仕事は上手にほめることです。
辛いです消えたいです。, 何事につけ希望するのは絶望するのよりよい。可能なものの限界をはかることはだれにもできないのだから。
お前は浮気するよ。, 人と一緒にいる時が最も孤独な時だ。
直したほうがいいですか妄想癖。, 本当に魅力的な人間には二種類しかない。何もかも知り尽くしている人間かまったく何も知らぬ人間かのどちらかである。
やはり気持ちが冷めてしまっているという事ですか。, 人生で重要な決定がなされるときにラッパは鳴らない。運命は静かに示される。
どうしたらいいのか分からないです。, 自分の情熱に従え自分の本能に忠実になれ自人の群れに惑わされず自いつも自分でいろ。
彼氏がうまくいくのはその相手って思ってしまうのはダメってことですよね。, 本当に何が基準になるのか頭が痛い。
その通りですそれがもっと酷くなってる感じというか。, 心と体のすべてに美しさが宿ったとき本当に人の美しさがあらわれる。
付き合ってないのにアメリカ帰り待ってたら子ども産めない年齢なってますから。, 私たちの心の奥底には私に服従する能力があるのだろう。
実は変な話夫と息子と人でインフルエンザで寝込んでしまって。, 何を落胆してるんだ。バカだからこそ真実を語れるんじゃないか。
思ってたより精神年齢低かった。, 誰も助けてはくれない。少なくともこれまでは誰も助けてくれなかった。だから自分の力でやっていくしかなかった。
初めてきつく言いまして。, 人を判断するにはどのように答えるかよりどのような問いをするかによるべきである。
やっぱりよくないのかな。, 嫉妬に対処する一番の方法はすぐに嫉妬という感情を察知して吐き出しちゃうこと。
ありゃりゃ確かに余裕ないと他が全然対応できないようで。, あなたの人生にベッドシーンはあってもラブシーンはないのね。
ものすごくネガティヴ思考で気が滅入っています。, 物事を始めるチャンスを私は逃さない。
それとも諦めた方がいいのか。, 何かを深く信じることができればそれまで怖かったものポジティブな思考は楽しくなってきます。
算数もついていけていないです。, 会社というのは忙しい忙しいで40年経ってしまう不思議なところである。
仕事は頑張ろうとしてもいまだに暇です。, 人はいつか必ず死ぬということを思い知らなければ生きているということを実感することもできない。
さらに大変なことに。, 私はよく踊ると色気が出ると言われるがそれは踊っているときは自分に自信があり表現することを楽しんでいるから。
でも今後悔してて。, 人は国外へ一歩踏み出すとき個人以上のものとなる。彼は自分のうちに彼の国家と種族とを携えていく。
評価下がった理由とかは何でしょうね。。, 組織に働く者は成果に何も寄与しないが無視できない仕事に時間をとられる。
とかふつーにきます。, 夢は行動という現実へ移る。行動から再び夢が派生する。この相互依存が最高の生き方を生み出す。
言わなくてバレたら絶対後悔すると思います。, ああうれしいねこころにいつはりはなしはた又こころはうごくものにあらずうごくものは情なり。
正直紹介されてる女の子も不安要素ではありますが。, みんなが危ないと言ってることこそ実は危なくなかったりする。
また不安になり。, 人必ず自ら侮りて然る後に人之を侮る。
嫌な気持ちになってます。, 今日は凄く良い試合ができました。まるで自分ではないようです。
仕事が忙しいのか他に気になる人ができたのかわからないので。, やる気があって仕事がデキすぎる上司がかえって部下のやる気をそぐこともある。
待つのも辛いので考え無いようにしてと思うけど。, 作家ですら想像できないことを科学が実現することもよくあります。
なんか自信がなくなって不安だらけです。, 恋の最初のため息は分別の最後のため息である。
気分屋なんで難しい。, 何も知らず知ろうとせずただ飯を食って寝るだけならロボットの方がマシだ。
少しそこから不安なのかもしれません。, どんなに実現したい夢を持っていてしかもそれが叶わなくてもそれはそれで人生は流れていく。
わたしのメンタルがやられそうなんです笑。, 恋は女性を綺麗にも醜くもさせるものだ。恋は男性をバカで愚かにさせるものだわ。だけど恋をやめることなんて出来ないんだなぁ。
照れてるっていうか仕事に動揺してるっていうか。, 仕事で大きな成果を残している人は総じて楽観的です。
その人のことを好きになれるか自信がないです。, 世の中大変なこともあるけれど人生がそれだけじゃない。
彼を好きで頑張っても難しいのでしょうか。, 俺の場合は金の流れを見てる。
