input_text,encouragement_text
いやわからないです。, 私の人生に選択肢はありませんでした。
でもいざご飯に誘うと断られてしまいます。, 私は人間は感情的な動物だと考えています。
何を相談したらいいのか自分でも混乱しているのですご。, 私は若者を支持する。
今の職場は合わない気がします。, 人の心に灯をともすと自分の心に同じ灯がともる。愛がないと人間て生きられないね。
ू̣̣̣̣̣̣︿˂̣̣̣̣̣̣ू。, 今日はいいレースをしたな。
お給料的にあまりよくないこと。, 人はいつ逝ってしまうかわからない。
あと私が先輩のことが好きとかどうとかで焦ってたら状況的にマズイですか。, 私たちは感情的な中身を必要としている。私たちの行動に力を与えてくれるのは感情的でつまり思考力である。
主人が不倫して家を出て行き別居しています。, 我々は幸福になるためよりも他人に幸福に見せかけるために四苦八苦しているのである。
あんなに幸せだったのにまたくだらない事で壊したのが悔しい。なおさないと。, 僕は小説も漫画も書きたいしなんでもやりたい人間。
片思いしてた彼に振られちゃいまして。, 成功には値札なんてついていない。成功は突然に降ってわくものでもない。成功とは勉強して実践してそれから与えられるものだ。
これからも一生孤独かなと思うともう辛くなります。, 人間は自分がどうなるかって事さえその時になってみるまでわからんもんです。
彼と話す時すごく緊張してしまいます。, 僕の考えではものごとを面白く体験するための5というのがあるんです。それは好奇心観察力行動力向上心そして謙虚。
なんか最近彼の態度にちゃんと好きでいてくれてるのか自信なくて寂しくて。, 今日目の前にいる客を大切に出来ない奴が明日の客を大事に出来るハズねーだろ。
焦ってしまって。, 私は女達を賞賛しているの。ありのままの姿を彼女たちに示そうと思ったの。男達が示す姿ではなくてね。
自分が嫌にますますなります。, 無刀とて必ずしも人の刀をとらずしてかなはぬと云ふ儀にあらず。
自分勝手すぎますか私は。, 人生が楽しいのは自分の考えだけで責任を取る人が少ないからである。
私とは友達としても会えない。, 何かが動き始める時ってのは何かを受けに行くって事だろ。
きっと失敗ばかりだからよくは思われてないと思い話せずにいます。, 僕がどれだけあのチームを率いていたかを忘れているんじゃないかな。
というか私が冷めてるのに気づいてますかね。, すべての物事で大事なのはその事自体よりそれに掛かり合っている原則だということを忘れてはならない。
なんで彼はわたしと付き合ってたんだろうとまで思ってしまいます。悲しいですが。, すべての行動を125倍のスピードでやれば時短は簡単に成功します。
今付き合ってる方がいるのですがその人と結婚できるのか不安です。, 人生の汚辱に対抗する最善の武器は勇気とわがままと忍耐です。勇気とあきらめは人生を防衛する最良の武器です。
かと思えば年ぶりくらいに以前の仲の良い男友達と会って若干翻弄されることもあり。, 人の気持ちなんて秋の空みたいにコロコロ変わるものなの。いつでも快晴というわけにはいかないのよ。
わたしタイプみると緊張しちゃうんです。, 私は人間をきらいです。いいえこわいのです。
少し壁どん的なときもありました。, 愛は寛容であり愛は情け深い。
きっと彼の女癖は直らないとわかっていて復縁してまた離婚するのも嫌です。, 僕は自分の生き方が正しいかどうかなんてほざくほどまだなんにもしちゃいない。
そこから返事ないしもう彼の顔も見たくないくらい苦しくて。, 君の一族と私の一族は元々一つの王家だったのだ。地上に降りた時二つに分かれたがね。
期待しないでいたのですが。, やっぱしちきゅうがいちばんだな!。
私の忍耐もそろそろ限界です苦笑。, 自分の人生運転席に座って自分で進んでいきたいんだ。
相手の気持ちが離れていくのが見えてしまって。, 人間の真の価値は主に自己からの解放の度合いによって決まる。
やはり涙が止まらなくて来てしまいました。, 僕ら5人ならではの絆やチーム感を出して皆さんのすばらしい歌を邪魔しないように進行できたらいいな。
飽きなのでしょうか。, 我々が加わりたいと思っているただ一つの陣営は平和の陣営であってこれにはできるだけ多くの国が参加すべきだ。
何故私と衝突したくない。, 我々は自分に問いかける。
残念がっていたりしませんかね。, 女というものはなぜか自分の恋人を人に見せたがるが見せられる側はなんの感激もない。
逃れられないって。, 人間に上下のないことは誰でも知っているはずなのだ。
迷惑っぽいのかななんて。, 人間各々一様に耳目鼻口を具備する動物だ。この間に一頭地を擢かんとするは大概の事でゆくものか。
仕事も生活も勝手に決めてやらせてたのに今は丸投げです。, 何を落胆してるんだ。バカだからこそ真実を語れるんじゃないか。
私の女友達が酔っ払ってめんどくさくなって彼少し怒っちゃいましたが。, 僕の前に道はない。僕の後に道ができる。
環境かわって私の事を忘れるとか。, 僕は自分の生き方が正しいかどうかなんてほざくほどまだなんにもしちゃいない。
彼といても安定した生活がなかったから。, 自分の夢を追求しようとするとあなたにやかましく言う人たちが出て来るリスクを伴うもの。
なんかお互い頑固なんで。, あなたの心を占めている精神的態度があなたの本当のボスです。心の観念が私たちの主人であり私たちの態度を決定します。
そんなに不安いっぱいなんだ。, あなたはあなた自身でありたいはずだ。
迷惑に思われていないか心配です︎。, 私が知るすべては何も知らない人達だけが持っている固有の価値観。
自分の成長が遅いのか。, 自分なりの判断力を持てる選手になってほしい。そういう選手がひとりでも増えてくれればチームは骨太になる。
彼氏は歳年上ですが相性が良いのか分かりませんこれから上手く行くのか不安です。, 人は物を食べながら説得を受けた場合意見が変わりやすい。
主人があまり性欲がないので自分が怖いです。, 私たちは感情的な中身を必要としている。私たちの行動に力を与えてくれるのは感情化された中身である。
付き合ってても続かないのでしょうか。, みんなが成功するとわかった時にはもう遅い。
先が見えないんです。, いいや君にはろくなことはないよ。結婚をしてみろ君はせっかくの青春を滅ぼすだけの話さ。
これマイナスに働いてると受け取られてるということでしょうかわたしの責任と。, 人間はすべての善であり悪でもある極端はほとんどなくすべて中途半端だ。
自分の想いも言ってくれないし。, どんな時にも人生前向き肯定的になったらいい事ばかりです。
我慢してしまって。, 自分の心の中に自分だけの考え自分だけの理屈自分だけの感情というものがある。
またダメになるならもうしたくないです。, 私は心底反省した。
なんだか気まづくて。, 人はいかに遇されるかによってそれなりの人物になっていく。
はい信用されてないんです。, いい出会いは積極的に求めたい。成長したい証だから。
彼ももうダメだと思ってしまってるのでしょうか。, 人間の本性のうちで最も悲劇的なことといえばどの人でも人生から逃避したくなるという点であろう。
疲れますね確かに。, 自分も生き他人をも生かすようにする。これがわたしの信条です!。
職場の男性に嫌われてるのかよくわかりません。, どんな試合でも勝つということは非常に難しい。
自分の気持ちもよくわかりません。, どんな子供も強烈な想像力をもって生まれている。
それでまたみんなででも遊ぶの誘うにしても誘いずらくて。, 人間として利他の精神を大切にしながら日々努力すればいいのです。
私自身あまりにも喧嘩が多いことに本当に疲れたと感じてきました。, 愛されることはただ燃え尽きることだ。
はい私いろいろあり自信をなくしたのです。, 幸福になるには理想と現実の関係を知らねばならない。
本当は明日も会う予定だったのですが仕事で会えなくなったと言われて。, 我々は長期的には皆死んでしまう。
私から正直に話して謝ろうと思うのですが彼の気持ちが変わってしまうのが怖くて。, 人生で最も大きな罪とはかつて夢見たことを忘れること。それは行動して失敗したのではなく決して行動しようとしなかったこと。
ここ数年は出会いがないですし今までもお付き合いまで至りませんでした。, 他人と比べないって本当に気持ちが楽。自分は自分と思えたら自信もしっかりついてきます。
と言いますとやはり思い続けても無理な事でしょうか。, 幸せな子を育てる秘訣はありのままの自分を愛せる子を育てることや。
なぜ積極性が無いのでしょうか。, 人間の行動にも潮時がある。満潮に乗じてことを行えば首尾よく運ぶものだ。
めんどくさくなってしまうかも。, 人は旅をしなければ駄目になってしまう。
彼は私の為に会うのを我慢している気がして。, 私たちが人生で行うほとんどのことは自分でできる。
諦めた方がいいですか。, 本当に力強くなるためには人は孤独をくぐり抜けなければならない。
私が来年から学生予定なので生活面での不安など。。, みんなは特急列車に乗りこむけどいまでは自分の足で特急に乗ってる。
ネガティブに考えてしまう私の悪い所でもあります。, 人生が与えてくれる最高の宝物はなんといってもする価値のある仕事に打ち込めること。
誰の指示に従えば良いのかわからなくなると。, 私がそばにいることでふたりにへんな噂が流れてまた傷つけるかもしれないって思ってもそれでもどうしてもあきらめられなかった。
よく分からないんです。, あなたは本当にお金が大好きですか。
辛いです消えたいです。, 心に歌を持て。
お前は浮気するよ。, 成功者は決断を即時に行える習慣を持っているものだ。
直したほうがいいですか妄想癖。, 我々の忘却してしまったものこそある存在をいちばん正しく我々に想起させるものである。
やはり気持ちが冷めてしまっているという事ですか。, 人間は何か一生懸命やり通さなくちゃいけないのさ。
どうしたらいいのか分からないです。, 何事も中途半端だと結局は上手くいかない。
彼氏がうまくいくのはその相手って思ってしまうのはダメってことですよね。, 自分の感情や思考を上手に扱えるようになれば苦しみから逃れることができる。
その通りですそれがもっと酷くなってる感じというか。, 僕にとってはタカさんに会った意味はとても大きなものでした。
付き合ってないのにアメリカ帰り待ってたら子ども産めない年齢なってますから。, 自分が自分を見捨てたら誰が助けてやれるんだ。
実は変な話夫と息子と人でインフルエンザで寝込んでしまって。, 言葉で共感を得られなければ決してリーダーにはなれない。
思ってたより精神年齢低かった。, 仕事は手段にあらずして目的だ。
初めてきつく言いまして。, 成功を求める時間もないほど忙しい人のところへ成功は訪れる。
やっぱりよくないのかな。, どんな人でも緊張するので緊張をふせぐには練習を積んで自信をつけるしかないです。
ありゃりゃ確かに余裕ないと他が全然対応できないようで。, 私は私の信念に忠実でありたい。
ものすごくネガティヴ思考で気が滅入っています。, 人様という語には人の心を打つ何かがある。その力にあやかりたい。
それとも諦めた方がいいのか。, やらなかった場合にどうなってしまうのかと考えたらそっちのほうが怖かった。
算数もついていけていないです。, 私にはマネージャーはいません。
仕事は頑張ろうとしてもいまだに暇です。, 私と一言でいいますがたくさんの命のつながりたくさんの出会いがあって今こうしてあるのです。
さらに大変なことに。, 心に傷をもたない人間がつまらないようにあやまちのない人生は味気ないものだ。
でも今後悔してて。, 人間は生きてきたようにしか死なない。
評価下がった理由とかは何でしょうね。。, 人間の本当の値打ちは地位や権力や財力や名声といった付着物にあるのではなくそれらをすっかり取り去ってしまったところにある。
とかふつーにきます。, 自分の中のいらない常識を崩してあげると新しい働き方が見えてくるのでは。
言わなくてバレたら絶対後悔すると思います。, 人に接するには必ず深い敬意を持ってせよ。宴楽遊興の時であっても敬意と礼を失ってはならない。
正直紹介されてる女の子も不安要素ではありますが。, 私は軍人であり最高司令官の命令に従う。
また不安になり。, 世の中の解決していない問題の多くは解決不可能だからではなく誰も本気で解決しようと思ってないからです。
嫌な気持ちになってます。, あなたは医者に助けてもらうのですからそれにふさわしい尊敬の念で医者をうやまいなさい。
仕事が忙しいのか他に気になる人ができたのかわからないので。, 自分がこの世界を生きたことによってほっと息をつけた人が一人でもいること。これが人生で成功したということである。
待つのも辛いので考え無いようにしてと思うけど。, 僕は世界で活躍するトップアスリートの方々を尊敬しています。彼らから学ぶことはとても多いです。
なんか自信がなくなって不安だらけです。, あなたがほしいと思うだけのお金が絶えずあなたの生活に流れ込んでくる簡単なテクニックがあります。
気分屋なんで難しい。, 俺は金持ちじゃないけどまぁ盗った人がそれで少しでも懐が暖かくあるならいいんじゃないですか。
少しそこから不安なのかもしれません。, 我々は幸福になるためよりも他人に幸福に見せかけるために四苦八苦しているのである。
わたしのメンタルがやられそうなんです笑。, あなたの中には表現されるのを待っている力強い天才がひそんでいる。それは教育やしつけでは抑えつけられなかった力だ。
照れてるっていうか仕事に動揺してるっていうか。, 人は二つの教育を受ける。一つは他人から受けるものでもう一つは自分自身から受けるものである。
その人のことを好きになれるか自信がないです。, 私がコントロールできるのでない限り会社を売るつもりはありません。
彼を好きで頑張っても難しいのでしょうか。, 人生は悟るのが目的ではないです。生きるのです。人間は動物ですから。
そしたら彼を紹介してくれた人に私に見捨てられたと彼が言ったみたいで。, あなたの心にうまくやっている自分の心の絵をつくりあげいつまでも消えないように焼きつけなさい。
がまんしてたのに出してしまいました。, 我々を恋愛から救うのは理性よりも多忙である。
仕事もだけど仕事場の付き合いが激しい感じがあります。, 人生には岸まで漕ぐぞという覚悟が必要です。
はい分かりますバカなんじゃないかと。, どんなに嫌いな相手でもあなたが嫌っているのはその人の一面に過ぎません。
ショックな気持ちはもっていますか。, 自分の中のバカな部分に気がつくことも成長だ。
嬉しいけどあたしはもう個先にいきたいのに。, やっぱり自分のしたいことをして結果も残したい。
イライラしたりする私がいけないのかなと。, 私だって神様じゃないなら一緒に走ってるって事よね。
めんどくさい行きたくないとは思ってないんでしょうか。, 自分がこの世界で何をしてきたかなんてわかったもんじゃない。
ちょっと後悔してて。, 私たちの誰よりも素晴らしい話をしてくれるのは誰か沈黙だ。
今日までずっと怒った状態で。, 愛と信頼の間にのみ平和があります。
傷つけてしまった涙。, いいじゃない傷ついたって楽しかろうと苦しかろうとそれが人生なんだもの。
会社でも距離を置かれていました。, あなたが今いるところは広い世界の中でほんの小さな一点です。
何も言ってくれないので凄くストレスになっていて。, 自分のことはなんとかなっても他人のことはどうしようもありません。
好きの時と冷めているときが激しく。, 人は甘えているものに怯えます。
男性心理が全然わかりません。, 仕事とプライベートなことを分けるのが今風というが若い頃こんなことをやっている人は一流になれない。
会うことが多くてそれが嫌なんだと思う。, 君が――音が聴こえないのもピアを弾いてないのも知ってる全部知ってるのは君だけだ。
昨年主人の浮気疑惑から。, 幸福は安定せず暫定的なものである。
付き合うと色々大変そうで。, 人生の豊かさは胸を熱くした思い出や涙に暮れたせつなさの数で決まるはず。
彼を責めてしまう。, 結婚は平穏と引き換えに情熱を失うものだから。
でもそんな自分が嫌い。, 人生を楽しむ秘訣は早めに死ぬこと。
もう諦めたほうがいいでしょうか。, 成功は誕生日みたいなもの。待ちに待った誕生日がきても自分はなにも変わらないでしょ。
それは悪い意味でですよね。, 私は世界一高齢の音楽家だがいろいろな面で若い。皆さんにもそうあって欲しい。
慎重なのでなかなか踏み込めないです。, 私が生きられる場はここなのだ!なぜならば私はそのために生まれて来たのだしそのために生きてきたんですもの。
まったく意見が合わない。, 幸せってこーゆーことを言うのかな。
ゆうやはあまり話したりしてないけど理屈っぽく感じるんですね。, 我々は一つのことを選択するためにできれば断念したくないと思っている。
なかなか誘えません。, 失敗は成功のもとであることをつねに念頭に置くことが大切です。
シングルマザーのくせに遠くの人に恋してうつつ抜かしてるんですね。って。, 心に望み起こらば困窮したるときを思い出すべし。
私がただ一人で深く考えすぎているのかもしれませんし。, 結婚は平穏と引き換えに情熱を失うものだから。
本当に迷惑な人です。, 私たちのいちばん甘美な歌は彼のためであり沈黙のうちに生きるためにあります。
ू̣̣̣̣̣̣︿˂̣̣̣̣̣̣ू。, 人間は自分自身の尺度にはなり得ない。
こんな状態いつまで続くのでしょう。, 女の持つ愛はあらわだけれども小さい。
お腹や二の腕をさわられたり。, 私は毎朝目を覚ますと生まれ変わっているの。1日だって同じような日はないわ。
母方の家系が皆短命でとても心配しています。, 失敗という経験ですってそんなもの負け惜しみに過ぎないわ料理人にとって失敗なんて許されないんだから!。
とつぜん本部のひとがきていまいむりになったりしてました。, 愛はもっとも速く育つものに見えるだがもっとも育つのに時間のかかるものだ。
気がつけばもう歳に＜。, 心は人間最大の敵だ。運命をはねつけ死を嘲り野望のみを抱き知恵も恩恵も恐怖も忘れてしまう。
本当に家でも外でも苛立って。, 私が死んだときに泣いてくれるというのならせめて生きているうちにご慈悲を。
彼も帰らなきゃ行けない時間なのに。, 僕の場合子どもも芝居やってるんですよ。
彼の周りはやっぱり彼と同世代ばかりだから冷やかされるのかなとか心配もあって。, 人は他人からどう言われた時が一番嬉しいかそれはあなたのことを信用していると言われた時である。
彼の浮気癖です。私は知ってて知らないふりをしてますが。, 人生は旅そのもの旅であるからには帰る世界を持たねばならぬ。
いきなり身体とかそうゆうのは苦手です。, 人間は自分が思いつかないことには反対します。
正直やりたくないなと。, 成功の秘訣は目標を貫き通すことにある。
その変化球がわからなくて。, 我々はそれぞれ違う温度で沸騰する。
そしたら面倒になった好きな気持ちが減った等言われました。, 人はいつ死ぬかわからない。誰にでも余命はあるのにみんな自分は関係ないかの様に都合よく解釈しているだけなんです。
長続きしません。, 人間の生の営みはすべて今にある。過去はすでに為されたものであり未来は不確かなものだから。
もお結構きつくなってしまって。, 人の値打ちは己の役をどう見つけどう果たすによって決まってしまうよう。
私は頼りたいのにいざとゆうときいつも頼れません。, 僕は臆病だからコツコツ積み重ねていくタイプ。
なかなか会うことが出来なくて自分の気持ちも相手の気持ちもわからなくて。, 自分の場合は最初は学生で失うものがなかったんです。
利用されるような人生を歩んでしまいました。, 俺だってより多くの人に好かれたいしより多くの人に求められたい。
彼とはもう何度も衝突してるから笑彼も疲れてるとおもうし。, 僕はいつも自分のゲームをするだけ。ポイントは相手が何をしようと関係ない。
婚活やってないの。, 私に恨みや敵意があれば強い悪口になる。
やっぱり焦っちゃだめなんですね！。, 人生というのは所詮どちらに転んだってプラスマイナスゼロなんだから。
そのごれんらくないので。, 世の中の6割くらいの人ができるものは絶対に自分にもできる。
娘に辛い思いをさせていると。, 自分が変われば世の中が面白くなる。
正直もう死にたいという感じです。, 自分の中のバカな部分に気がつくことも成長だ。
昨日あまりにも私が落ち込んでいたからか。, 人生で不幸なこと自分らしく生きられないこと人生で幸福なこと思い通りに生きられないことは私たち誰もが受け入れるべきこと。
思ったより疲れているんですかね。, 無神論者も夜になると神に対して半信半疑になる。
私最低だと思ったけどそうじゃなきゃ気持ち保てなかった。, あなたのやさしさは世界で一番のピースな瞬間。
しんどくてしんどくて。, 自分がこの時代に生きた証しを形にできた。
重く思われないか。, 私は私自身の名声を恐れる。
去年からほんとにつらかったので。, あなたの心を占めている精神的態度があなたの本当のボスです。心の観念が私たちの主人であり私たちの態度を決定します。
その前は嫌いでした。, 仕事が来たらまず全力投球。
仕事の事悩んでます。, どんな困難に直面してもここから始まるのだととらえ直すことができれば私たちは必ず前進できます。
学校で話すのがはずかしくて。, 私が自信を持って出来ることは自分自身であること。たとえ自分という存在がどんな人間であろうとも。
でも今の会社にいるのは精神的にも体力的にもきついです。, 人の一生の幸も災いも自分から作るもの。周りの人間も周りの状況も自分からは変えられない。
自分の仕事がめちゃ増えるし一年経つのにまったく仕事覚えないし。, 幸福は香水のようなものである。人に振りかけると自分にも必ずかかる。
私にさようならと言われ納得してないなんて。, 自分の弱さから目をそらさず向き合って生きてこられた先生方の生き様に胸が熱くなりました。
何も手放せないくせに。, 心の表面にある知識のみを情報として捉えていたのでは本当に生きることにはつながってこない。
浮気しないか本とうに心配。, 私は女達を賞賛しているの。ありのままの姿を彼女たちに示そうと思ったの。男達が示す姿ではなくてね。
でも結婚が先ですよね。だから年齢的に心配です。, 私たちはすべての政府に全世界のすべての子どもたちに無料の義務教育を確実に与えることを求めます。
最近モチベーションが落ちているのですが。, 愛する子どもを思って悩んだ分だけ豊かな人生が送れるのだと信じている。
瞳の奥は殺人気よ。, 僕自身自分の作品とか活動形式に全然自信もないですから。
リーダーとしてだめだなぁって。, 成功者と失敗者の実力は技量の点でも才能の点でも大差はないようだ。
でも能力体力的に不安です。, 私は若い社員に相手の人の心を理解する人間になってくれと話す。それが哲学だと。
にいるですが嫌なら嫌と言えばいいのに。, 人は物を食べながら説得を受けた場合意見が変わりやすい。
何か色々気持ちが不安定です。, 成功するには100の責任感をもって挑まないといけないって信じています。私はこれまでそうしてきたわ。
このまま話したくない感じですか。, 何をやっても中途半端は嫌だというのは昔から一貫しているんです。
もう人付き合いしないとこれ以上は治らない状態になりました。, 人生でいちばん危険なことはかなえられるはずのない夢がかなえられてしまうことなんだよ。
ただ月に入って会えてないです。, 人間の心には互いに矛盾したふたつの感情がある。
はい！楽しめないから毎日ダラダラ過ごしてしまっています。。, やっぱり俺には好きなことがあるからだと思うんですよ。
気をつけてねって言ってたらこの前は聞き入れてくれなかったので。, 自分の夢の人生を送るということは素晴らしいことだけが起こるということではなく素晴らしい反応をすることである。
そしてやる気もなくなっています。, 成功とは真心を込めた真摯な態度で何かをすることである。
さすがの私もいやなんで私が怒られなきゃいけないんだ⁈笑。, 人の善意や好意を受け入れることができるようになったら私たちは一人前になったということなのだ。
でも正直いうと。, 失敗しても失敗しても私はよし来年またチャレンジしてみようと諦めませんでした。
なんだか変な感じなんです。。, 人の話を聞くことの五つのメリット相手が求めているものがわかる。
はいわかりにくいです！。, 私たちの提供する商品が人のために役立てるかどうかは提案ひとつで変わります。
無気力なのかな。, 私は今ここにいる自分が好きです。
大変だったのですか。, 無実の人間なんていない。
このまま同棲の話がなくなったり最悪別れたりするのではと心配しております。, 人間は幸福の絶頂にいるときにはそれが原因で不幸せの種はもう蒔かれています。
わたしのチームのコが全然厳しくしてないのに心を病んで実家に帰ったりしました。, 自分が進んでいく道ですから他人にいろいろと議論されることもないですし左右されることでもないと思うんです。
付き合って無いです。, 自分の中に待つ心という余裕は必要なのではないでしょうか。
そっか仕方ないかなって。, すべての基本は平常心。そして選択の幅を広く持っているほど難局でも明るく前向きに受け入れられるのだと思います。
どうもこうもやってられない感じです。, 女の金に対する執着心は男以上だぜ。
今でも結婚はプレッシャーに感じているんでしょうか。, 私は私を肯定する人を何人も敵にしてきたわ。でも私には私自身を肯定できる人がいた。
友達の紹介などはあまりよくないですか。, 自分の心の中に何か悩みがあるならば先ずそれは取越苦労かあるいは消極的思考かの何れかである。故に入念に省察すべし。
なので自分から遊びにも誘えなくて。, 恋愛関係を長続きさせる方法週一で思ったことや気になったことを言い合う時間を作ること。
どうしてもたまにネガティブになっちゃって自分の嫌なところ磨いてるはずなのに。, 我々は不幸な人々を叱責する。それは不幸な人々の転落を想起させるためである。
はい。とても悩みます。結婚できるかも不安です。, 幸せだから笑うのではなく幸せだから笑顔になる。
娘にも最近少し当たってしまい自己嫌悪です。, 人の一生は重荷を負うて遠き道を行くが如しいそぐべからず。
これからも続けてていいのか不安もあります。, 私の人生の目標は選抜16位でのランクインでしたが今年は圏外ですれ違ってしまいました。。。
気持ちがいっぱいで辛くなってしまって。, 自分のことを頭がいいと思っている人は自戒すべき。
私の不調は何系でくるのかな。, 仕事は楽にはできないが楽しみにはできる。
会いたいって日にち聞いても返事がありません。, 自分の限界がどこにあるか発見するためには自分の限界を超えて不可能だと思われるところまで行ってみる他はない。
どうして良いのか難しいのかと思います。, 私にとっては頭がよくなり悟りがひらける上に何をしてもうまく行く魔法のような話があります。
いっぱいいっぱいになってて大変そうです。, 私は専業主婦ほど大変な仕事はないと思っている。
引き継ぎも兼ねて一緒に仕事してましたが何か適当にされた感が。, 私たちの人生は神の手にゆだねられているのではなく料理する人間にゆだかされている。
近寄りにくいと思われてるようです。, 私たちがこの勝負であなたに教えたかったのはつまりはそんなことだ。
でもやはり好きだった人なのでとても今心がしんどいです。, 自分の中になんの基準もなかったら軸がぶれていつまでも方向が定まらず迷走してしまう。
といってます彼はお酒が飲めないし。, 私の水玉は愛と命の尊さを表している。
なぜ責めてるんでしょうか。, 人は幸運な時は偉大に見えるかもしれないが真に向上するのは不運の時である。
見たら絶対分かるのに。, どんなことでも深い愛情で結ばれた仲ほどむずかしいものはない。
怒って当然と思います。, あなたが今後の人生で失敗することがあったとしてもきっと私が経験したほどの大失敗はしないでしょう。
がんばれないしって自分責めてばっかり。, 死はたしかに人生の最終の目的なので数年来私は人間の最良の友である死に親しむことを自分の務めだと思っています。
それはちょっといやです笑。, 幸福は遠くの未来にある限り光彩を放つがつかまえてみるともうなんでもない。
私には何も彼のことがわかりません。, 私は現在に自己のすべてを賭けている。
恋愛で上手くいっていなくて。, 自分の幸せに責任を持とうと本気で思えばいくらでも幸せになれるのではないかと思います。
でもその結果がなかなか出なくてもどかしい状況です。, 私は自分の生き方が正しいかどうかなんてほざくほどまだなんにもしちゃいない。
好きになっても既婚者だったりとか相手がいる人に興味持たれたりとか最近多くて。, 恋の苦しみはあらゆる感情のなかで一番辛いものである。
すぐ契約が終了してしまう案件ではないですか。, 人の顔いろを読みとるのが素早いのはかえって性質のいじけている証拠なのです。
私は旦那と幸せな家庭を築き上げたかったのに。, 人生は胸躍るものです。そして最もワクワクするのは人の為に生きる時です。
束縛もしてしまいました。, 人生の舵取りは金庫の数字合わせのようなものである。
忙しいんだろうなとは思ってるのですがすこし不安でして。, 自分の価値観で人を責めない。一つの失敗で全てを否定する人を私は信用しない。人はそれぞれに幸せを見い出すことが出来ればいい。
相手が大学生だしお互いの時間が取れないし。, 女は恋においてよりも憎しみにおいて不変である。
私がワガママということですか。, 私の死後10年間は新しい事業に手を出すな。
めんどくさいと思われてしまったのでしょうか。, 人間の器はその人間が進んで受ける責任の重さによって測ることができる。
私が嫉妬してるのを感じてだと思います。, あなたにとって一日一日の生活は自身への刑罰の加重以外に意味が無かったようでありました。
私がやめさせらられるはないですか。, すべての欠点は長所にむすびついている。
天邪鬼ですね。。。笑彼の気持ちも分かってあげないとダメですね。, 失敗は天があなたを見捨てたということではなくもっと別の良い考えがあるよと教えてくれているのです。
私の女友達になびかないかなとか心配で。, みんなが危ないと言ってることこそ実は危なくなかったりする。
疲れてるのかもしれませんね。, どんな物事もやがては過去のものとなる。
また問題がありますか。, すべての基本は平常心。そして選択の幅を広く持っているほど難局でも明るく前向きに受け入れられるのだと思います。
結構心配されてて。, 私は私であったものを運ぶ。これから私になるものはこの道の先で横たわりながら待っている。
職場の方なのでどうしても毎日顔を合わせないといけないのでとても辛くて。, 自分が自分にならないでだれが自分になる。
彼女が苦手です。, みんな気に入らないヤツが居たら一斉に袋叩きにする。
まずは先月末に二年半付き合った彼に突然別れを告げられました。, 私が心掛けてきたことは騒音ごたごた攻撃的で付き合いにくい人を避けること。
策が思いつきません。, 何より私は人の運ってあると思います。案内してくださった人たちとの巡り逢いに背中を押され書こう!と。
女いるならほんとに嫌です。ゆー事違うやんって思うし。したくないです。, 愛されるって何の役に立つんだろう。教えてくれないか。それで直腸ガンにならずにすむのかい。
私は母もいないし味方が少ないです。, 心と自我を失敗する恐れで満たして自分で自分の遊び心を痛めつけてはいけない。いつも自分を信じよう。
私は未熟者だと思われているのかとおもったりまます。, 俺はいくら忙しくても自分の心までは殺していない。
だけでもなかなか来ない感じですかね。, 僕は自分自身を何者であるなんて宣言したことはないよ。
私が頭悪いので変な人しか来ないのでしょうか。, 人生のできごとのすべては運です。
まだ元気がなく。, 今日からパパママもやります。
リーダーの話が一旦なくなっちゃいました。, 僕には少年時代よりの夢があった。
誘ってみたけどめんどくさいって言われたからそれ以来はなにも要求してません。, 僕もポスト団塊の世代で三無主義と揶揄された世代なので気力がわかない時代背景は理解できないわけじゃない。
自分ではむりですね。, 私の決心は少しも揺るがない。私は自分の詩の仕事を自分自身の方法で最後まで力の限り続けていこう。
毎日悩んでいます。, 夢がねえなら現実を全力で生きたらいいわ。なんか見つかっからよ。
わかりにくいんですよね。, 私は今生きようと努めている。というよりもどのように生きるかを私の中の死に教えようとしている。
私は重くて離れたくならないか心配です。, 仕事の面でも人間関係の面でも育児や介護の面でも老後のことでもいろいろな悩みが出てくる。
こ付き合ってもないどうなるかもわからない状況が気分を暗くしてしまうというか。, 我々は何かを得ることによって生活しているが人生は与えることによって豊かになる。
怒らせてしまったかなって。, 我々はみな他人だ。時には自分さえもな。
未婚と付き合っても中々上手くいかなかったり。, 人生は連続する刹那であり過去も未来も存在しません。
魅力なくなったのか不安で。, 幸福は遠くの未来にある限り光彩を放つがつかまえてみるともうなんでもない。
不安になっている事です。, 他人に批判されたくないなら何もやらず何も言わなければいい。しかしそれは生きていないのと同じだ。
ついつい不安になります。。, 成功には値札なんてついていない。成功は突然に降ってわくものでもない。成功には勉強が必要だ。
こういうのはやめて貰えないものですか。, 女が男から受け取りたい唯一の恋文は男が書くはずもないような手紙だ。
気になっている人はわたしも会えない距離にいます。, 人生には何度か絶望するような試練の時があります。
どうでもよすぎて返ってこないかもしれない。, 失敗する人は自分に金がかからないからいつも最初から大きな目標を持っていない。
それにしつこくしたらきらわれるのかなとか。, 何かに一生懸命になれるってことはそれじたいが才能。
確かに仕事はかなり忙しそうです。, 何事も行き詰ればまず自分のものの見方を変えることである。
ただなぜだか彼のことが引っかかるんです。, 今日も学びの一日を。
これからのことが不安です。, 私を自由にしてくださるの。
そんなしょうもないことで無駄に落ち込んでたりします。, 私は現在に自己のすべてを賭けている。
