input_text,encouragement_text
今後恋愛できるのか不安感があります。, 人は物に執着しそうなればなるほどそれを遠くに置いてしまう習性がある。
無意識の内にしてしまっているのかもしれません。, 人生がばらばらの事実や出来事から成り立っていると思うのは誤りである。
もどかしいです。, いい歌をいっぱい歌いたい。
頑張ってるアピールもイライラします。, 何が幸せで何が不幸かなんて誰に決められるっていうの。
元彼さんたち最低すぎて信用するのが怖かったんですよ。, どうして俺はダメな人間なままで終わるんだろう。もっと頑張ればよかったのに。そう思い悩む女性は多いものです。
何が起きたのやら。, 何かをする前に頭脳と心が別のことを告げるとするなら貴方は自分が頭脳も心のことも理解していると思い込んでいるのですよ。
忘れるためならばイヤです。, 私を会員にするようなクラブには入りたくない。
なかなか向こうも仕事モードだから話せないです。, 人生とは戦いであり不正との格闘である。
きつさとやさしさ。, 人の上に立つ者は部下の悩みを良く聞くように心がけなければ良い仕事は出来ない。
喜怒哀楽が激しすぎ。, 成功は多くの人と分かち合いたい。
なんで私にだけ素っ気ない態度とるのって嫌だからですかね。, 私たちは時代を経るとともに知識や教養を身につけた反面無心に信ずる能力を失ってしまいました。
タイミングが悪く遅いと言われました。, 何かに悩んでいる人は解決策を知らないのではなく最良の解決策を思い付かないのである。
私に足りない要素ですか二人の関係に足りない要素ということですか。, 仕事や人間関係がうまくいかないと怒ります。
以来また疎遠になりました。, 人はいつか必ず死ぬということを思い知らなければ生きているということを実感することもできない。
昨日実の親に報告をしたんですがあまりいい反応はされず。, 私たちは何人も同じ型にはまった平凡な日常をくり返しているもののみな異なった個性の表現によって独自の表現をすることが必要である。
だんだん体力落ちてるみたい。, 人生の時間は無限じゃない。
私が焦っちゃって。, どんなことでも自分を磨いてレベルアップしていくという気持ちがないと続かない。
してチャンスが逃げてる感じがします。, 人のために自分を犠牲にすることのできる人。
忙しさには勝てないんですね仕方がないですね。, 私たちは人生のつまずきや失敗を改善していくことではなくつまずいたままでいることを強いられている。
たわいないこと。, 心から愛する恋人のどんな気まぐれにも眼をつぶって飛び込んでしまうのが恋する人の常である。
正直今色々不安で混乱しています。, 私は世界大会が大好きだったから7キロぐらいの周回で走っていたんですけど先頭だったんですよ。
ようは恋愛に向いていないそのままですね。付き合えばそうなるのだから。, 俺はいつもそんな誰かと一緒がいいんだ。
男の方にしかられてしまい。, やると決めたらあとはどれだけ早くやるか。
わたし彼氏ができたことがなくて。, どんなにひどいつまらないことでもそれを言葉にして受け止めることはとても大切だと思っています。
中学も私立の中学に通ってましたが馴染めませんでした。, 何事にも動揺しないようにすること。感情を持ち込まないことだ。感情をむき出しにしてはいけない。
重くなってしまったのかともおもいました。, 恋する男にとっては相手の年収とか外見はあまり問題ではありません。
モテないのに変な自信ある。, 何かを始めなければ安全はあっても成功ということはあり得ない。
私は今後ちゃんとした付き合いができるのか不安です。, 自分について他人にこう感じてもらいたいと思うのならあなたがまず他人について思わなくてはいけません。
働くとすればいかがなものでしょう。, 僕自身は時代を作る側でいたい。
正直。不安とストレスがたまって限界です。, 失敗は後のサプリメントになる。
寂しかったです。, どんなに嫌いな相手でもあなたが嫌っているのはその人の一面に過ぎません。
自分を責めるのに疲れたかもですね。, 恋のことならどんなにロマンチックでもいいんです。
私の中でその覚悟がなくて。, 人間は自分が生まれてきた意味を理解して生きていかなきゃならない。
一昨日少し仕事の相談してもなんか逃げたそう。, あなたの行為に信念を吹き込みなさい。
それがほんとにわかりません。, 人間にとって最高の幸福は一年の終わりにおける自己をその一年の始めにおける自己よりも遥かに良くなったと感ずることである。
仕事は好きなんです人間関係が辛いです。, 人生は自分が主役。自分が生きたように生きればいい。
私上手くいってなくて。, 心に物なき時は心広く体泰なり。
彼は人でいたいのであたしの存在が迷惑ですかね。, 人間は希望さえあれば恐怖には屈しない。
とぎれてしまい。, 僕がフィフティーンぐらいのときにメンズ5人でカラオケボックスってとこに行ったんですよ。
今も大変なんですが。, あなたの退屈さはあなたが考えているほど強固なものじゃないかもしれないということよ。
どうアプローチしても無理ですか。, いい状態で仕事をするためには健康も大事。
いくつぐらいの相手がむいてますか。, 私は女達を賞賛しているの。ありのままの姿を彼女たちに示そうと思ったの。男達が示す姿ではなくてね。
ここ年仕事ががらっと変わって自分がよくわからなくてなっていて。, 愛は人を無能にいたします。私はまけました。
あまり上から言われるのが好きでないような気もします。, 人間には英知があるのだから英知に基づく結果を出さなければならない。
頑固でプライドの高いところもある彼なので受け入れてくれなさそうな気がします。, 成功者になろうとするのではなくむしろ価値のある人間になるよう努めるべき。
疲れるんですよね。, 他人から受けた危害を忘れることがしばしばある。
わたしが苦手意識もちすぎなんですね。, 人は他人から何か言われたときはじめはなんて答えようかと考えてそれから考えます。
無意識なんでしょうけど時々意識をされている気がします。, 人は誰しも社会での自分の役割をもち自分なりの秩序を守って生きている。
その痛手からか。, 女は幸福ではなく幸福の代わりにあるものだ。
今後想像しにくいという感じで。。, 今日みんなを一番の笑顔にするわよ!。
私に好きになられても迷惑だろうなとか。, やればやるほど勝率は5割に収束されていく。
やはり面白くないんでしょうね。こんなが来ました。, 人間にはどうしても動かせない運命というものがある。その運命の支配する限りどんなに努力しても仕方がない。
私にはできませんでした。, あなたはあなたの思考なのです。あなたはただあなたの目標なのですあなたはいつかあなたのゴールなのですよ。
月に泊で出掛ける話しもなくなりました。, 人間は決して自由な存在ではない。でも人間の意欲の中には自由が存在する。
私には何が足りないんでしょうか。, 自分の考えを主張するときにはその考えを主張する相手が何について考えているのかを考えなさい。
今後今の彼とこのまま一緒に居ても幸せになれるのか不安です。, 人間は人生の途中一寸した優しい他人の励ましや情愛の言葉で勇気づけられ自分のささやかなものにも自信を抱くことがあるのだ。
履歴が残っていないのです。, 私はよく経営はサイエンスだがアートでもあると言っています。
まずいなぁと思ってます。, 幸福は神と一致することにある。
最近素っ気ない気がして。, 自分がどうなりたいのかどうなりたくないのかまずそれを考えてみる。
気分が滅入りそう。, 今日も働いて食べた。
でも黙って出かけてしまったり。, 俺が走らせたいから走らせているわけではない。
私に対してネガティヴな感情はもっていないですか。, 私はあなた私を責めないで下さい。
去年の月に運命の人だとおもいこんでた人に振られて以来出会いがない。, 自分が迷っていると組織も迷う。自分の腹が定まった時組織も重心が定まる。
人の子どもの将来が心配です。離婚しない。, 人は自分より少し不幸な人間が好きなのだ。
あれから頭のおかしな取締役にいろいろ理不尽なことされて。, 自分の生命を打ち込むことの出来る仕事をもっているものは幸福である。
彼とはうまくいくことはないということでしょうか。, 自分の得意な形に逃げないということを心がけている。
自分のポジションがわからなくて。, 私は私が出演している映画のヒロインの生活と私自身の生活という二つの生活を並行して送ってきた。
お金に縁が無いような。, 自分が何者であるかを知ろうとするのはもうやめなさい。
社内に好きな人がいてとても辛いです。, 私は失敗を受け入れることが出来るしかし挑戦しないことだけは受け入れられないのだ。
私は対等のつもりなのですがそれが面白くないらしいのです。, 僕が考える良い作品の定義とは大声を張り上げているような駄作ではありません。
そうですか。嫌いなら毎日したりもしてくれないですもんね。。。, 自分が正しい道を歩んでいると思うのと自分が唯一の道を歩いていると思うのは別だ。
期待しても無理なんでしょうか。, 自分が進んでいく道ですから他人にいろいろと議論されることもないですし左右されることでもないと思うんです。
仕事場はイヤなんです。, あなたの欲求や思念はあなたが望んでいるものの実体でありまだ見えぬものの証拠物件です。
彼は特に情に厚いタイプでなく淡白で情に薄い彼だからこそ不安になります。, 1度目の出会いは偶然で2度目の出会いも運命だった。もしそれが本当ならすれ違ってしまうのも運命なのですか。
他の子よりも冷たくされているようにも感じます。, 私はどんな状況でも楽しめる。もちろん危機脱出の心得も持ち合わせている。
無口だし職場に女の人多くて心配で。, 心も技術と同じ練習で訓練するモなんだ。
結婚できるか不安です。, あなたが六十歳であろうと七十五歳であろうと関係ない。
わたしから言ったんだけど後悔して。, 人生に意味はないよだって暇つぶしじゃん。
彼女は一度彼の子供をおろしてるので彼に対して不安があるのかもしれません。, 人は生まれてすぐに死んでしまう。子供が死ぬのも同じである。
惨めになります。, 俺が思うにこの世はゲームだ。充分に楽しむ事が出来たら勝ち。楽しめなかったら負けだ。じゃなきゃやってらんない事ばっかりだ。
腕枕も仕方なくじゃないんだね。, 人間の体と心は宇宙の断片であり我々は自然の一部なのだから自然の法則に従うことは自分にとって最高の利益となる。
言うと自分が惨めに思えちゃってそう思うのも嫌だし認めたくないからですね。, やっぱりリレーでの表彰台は何倍も嬉しいです。
けどなんか辛すぎてもう諦めた方がいいのかなと思ってしまいます。, 私は自分が無力だと考えないかぎり人は誰も無力ではない。
かれはそんな私のこと幻滅してますか汗。, 人間は弱いから競争しなければ勝利に近づけない。
いいのがわからなくて。, 仕事は楽しんで続けるのが鉄則。どんな仕事も天職になる。
自分からしないとこないのかなとか不安で。, 努力は裏切らないという言葉がある。
なんもできなくて辛いです。, 人は己の最善を尽くすがよい。
これから何か悪いことは起きるでしょうか。, 心から愛する恋人のどんな気まぐれにも眼をつぶって飛び込んでしまうことだ。それが恋する人の常態なのだ。
旦那を信じたいけど信じられはい。, 人というものはよき人が使えばよくなるものでございます。悪い人が使ってもあまり効果はございません。
彼月で退社してしまうんです。, 自分が自分を見捨てたら誰が助けてやれるんだろうね。
後は会っているときも話が少なかったり。, どんなときでも楽しい瞑想の方法は小さな柔らかいチョコレートケーキをそっと噛みしめつつ深く感謝しながら食べるやり方である。
結構自分勝手な気がしてきました。, 人生なんて案外他人の一言が決めてくれるものなんですね。
仕方ない事ですがまた更にコンプレックスを抱く様になってしまいました笑。, 僕が何をやっても批判されてしまう。
とにかく言うことがきつすぎます。, 私にとって作曲家の作品は聖書みたいなもの。
今自分の理解者は母親だけです。友人も限界がある。。, 今日がんばったご褒美に明日がやって来る。今日を頑張らなかったら今日は無かった。だから今日を大事にしよう。
彼体が弱いので心配になります。, 私は他人の気持ちがわかる人間ではありません。
向こうはどうしてこんなに怒ってるんだろう。, 僕らの人生は僕らが費やした努力だけの価値があります。
何も言ってくれない人なので。, 私があの人の愛人だと思うと口惜しいけれどあの人が私の愛人だと思えば多少気持ちは楽になるわね。
常務から彼に注意が入ったんです。, どうにかならない物ではない。
でも話したくないし存在感を感じるのもイヤなんです。, 女にとってグチをいいあう相手のないのはじつに不幸なことだ。
今日はやめたい。, 人生とは孤独であることだ。だれも他の人を知らない。みんなひとりぼっちだ。
私がショック受けているかということは気づいていますか。, 自分の弱さを許容せよ。
自暴自棄というか。, 幸せと金は別物だ。
また私いま仕事のプレッシャーなどでいっぱいいっぱいです。, 私は明日を一度も見たことがない。
残業多すぎてしんどくて。, 言葉で感謝を示す事でさらに相手から感謝したくなる事が返ってくる。
ただその業務にしんどさを感じます。, 何かにしがみつくのは苦しいがそれを手放すことはもっと苦しい。
今日引き継ぎを受けていたんですがダラダラしすぎてイライラしてしまいました。, 俺は俺の稼ぎでしか飛ばねえよ。
少し彼が気持ち離れてる感じがして。, 自分に対する夢が見つからない人は自分を変えなければならない。
気付いているのかいないのか目も合わせてもらえませんでした。, 人生においては抵抗する事柄とはいつまでも縁が切れない。
旦那さんがいる身であるのにと罪悪感も感じています。, みんなが皆のために働くそれこそが輝かしい明日への希望なんだ。
私にどうして欲しいのでしょう。, 僕は自分自身を何者であるなんて宣言したことはないよ。
えとまたまた彼氏とうまくいってなくて。, 結婚に下手な女はいない。
最近は疲れてたので美容にあまり気を使えないまま。, 私は笑いの力を信じている。
見えないのですか。, あなたからただ一つのものを奪う人はその何倍ものものを奪える。
結婚のプレッシャーをかけてしまいそうで怖いのと。, 成功者は成功している人と友達になる。
そんな充実してないような。, 愛がなければ一切は無益である。
私から動かないと向こうからは動いてくれない感じ。, 僕は業界で当たり前とされていることをそのまま鵜呑みにしないようにしているんです。
自身がどんどんなくなって引っ込み思案に拍車がかかっています。, 俺たちはいつだって試されている。
なんで釣り合わないって思ってるの。, 自分の限界を見てからバットを置きたい。
個人的にショックなことがあって。でもそれは彼が悪いんではなくて。, 人生は自分でしか選択ができない。
私の息子に対してどんな気持ちでいますでしょうか。, 他人の幸福をうらやんではいけない。あなたの人生をうらやましがってはいけない。人生はあなたの作品である。
やはり無理と思うのか。, 他人と比べないって本当に気持ちが楽。自分は自分と思えたら自信もしっかりついてきます。
今まで相談に乗ってくれたりしたのも全部忘れてしまったほうがいいですね。, どうしようもないならとにかく進むしかない。
たしかに彼は自由を求める人です。もう無理なんですね。, わたしはいつも数字をあげて目標を掲げます。
今日明日は彼は家族と会ってたりするから返事が遅いんですよね。, 言葉はいつも積極的である。積極的な言葉の感化を受けて積極的な人格を作り上げていくのである。
華やかなせかいだけじゃだめね。, 私は自分がダメ人間だったから学校へ行くのがすごくつらかったし面白くなかったので気持ちがすごい理解できたのね。
嫌われてないか。, 仕事は楽にはできないが楽しみにはできる。
どうしよう彼はあたしのことめんどくさいと思ってたら。, 自分が本気出せばいつでも痩せられると言ってる人はダメだと思う。
仕事をクビになり好きだった女性にも振られました。, 何かを始めようとするとき最も大切なのはチャレンジする気持ちだ。
言うの凄い嫌な気持ちですよこっちも笑。, 成功者になろうとするのではなく価値のある人間になるよう努めるべき。
馬鹿正直じゃないですか。, 自分しか歩けない道を自分の足でちゃんと歩きなさい。
そして仕事を続けられるのかなという不安です。, 人間というものは非常に時間を消費するものであります。
お腹張ってるしなぁー。, やっぱり神様から授かった命で可愛い可愛いしか能がない。死ぬまでそのまんま。
同棲も無神経というか。, 心の準備ができていればすべてのものはすぐできる。
早く気づいてたのに。, 何言ってんのよ。私と結婚していたらあの男が大統領になっていたのよ!。
誰か女性いるから返事しないというのもありうるかとも不安もありました。, 言葉で謝っても本当に謝っているかどうかは態度に出てしまうからすぐわかる。謝るなら心を込めて全身で謝る。
はい後彼がいい人か悪い人かもみてもらえたらなんか私見る目に自信なくて。, 私は自分の作品に心の絵筆をペンで書いてきました。
今日はやめた方が良いですか。, 私自身の経験が私に教えてくれた。
私もあんまり積極的にはいけないほうで。, 今日という日は残りの人生の最初の日。
心が病みすぎて。, 人生は無限の教訓に満ちあふれている。
遊び相手がいるのなら私は耐えられないので無理かもです。, 人生は自分を見つけることではない自分を創ることなのだ。
新人さんは私の事を嫌っていないかなとか恨んでいないかなとか。, 人の一生には順境有り逆境有り。
私の気持ちも嫌な気持ちに複雑な思いでした。, 僕自身よりも観客のみなさんが楽しんでくれているのが一番の喜び。
やっぱ忘れるのが一番ですかね。, 心は言葉から出る。
私の問題ですね。, 人は誰でも実際に起こらなかったことを思い出にすることもできるものなのです。
多分焦ってます私。, 恋の悩みほど面白いものはなく恋の嘆きほど悲しいものはない。
自分のやり方が間違っているのではと悩み。, 自分がいることによって笑顔になれる方が一人でもいると考えると悩んでる場合じゃないって思えるんです。
子供を置いて出た事を軽蔑したかんじですか。, 自分の弱さを認めるということは強さだ。
聞くに聞けないことだったので。, 私たちはみな死に向かっていくのよ。
なのに信じろって酷ですよね。, 仕事の最中でも祈ることはできます。
借金もまた増やしてしまってます。, やっぱり夢を持たなきゃいけない。
彼に嫌われたかなや別れようって言われないか心配で。, 俺は天才だって言い切れるアーティストになろうと思った。
私に嫉妬。私にないものあるのに。直接はないけど。他の人にはするね。, 仕事のプレッシャーに負けそうになっていて。不安が不安を呼ぶ。自分でコントロールできないのを私なんかに望んでいないでしょう。
若干残業のプレッシャーがあります。, 今日選抜メンバーで自分の名前が呼ばれて本当に嬉しい。猫かぶりを卒業し野獣のように選抜メンバーに食らいつきます。
あんまり話し合いもらちあかないと言いますか。。, 人の心をつかむにはどこまでをどこまで恐れているかの臨界点を越えなければならない。
マイペース過ぎるかなと頑張るほど自分から離れちゃう。, 成功者の言葉を真に受けるのもそうかもしれないけどみんなが成功したら嫌になる。
婚約破棄は彼の逃げですか。, 僕はいつも普段幸せだよ。
それが不安です。, あなたが失敗する理由は一日延ばしの習慣にある。
とにかく独りが嫌で。, 人間はみなたれも通ったことのない自分がはじめて通る道を一生かかってあるく。
ふられたみたいですね私。, 失敗を恐れずに行きましょう。
でも好きだからやっぱ難しいけど。, 成功者は無意識にリスクを背負っている。
この会社でやってけるか不安なんです。。テンションについていけなくて。。, 仕事が忙しくて恋愛に時間なんてかけられないという人ほど積極的に出会いの場に出向きて欲しい。
突然！地元に帰ってきて友達と飲んでるけどこうへん。, 私は一年かけて資金を集めようと頑張った。
もう会えないの。, 僕がいつも意識しているのは誰もまだやっていないんじゃないかというものを目指していこうということです。
同じ仕事をしてるので私にだけイヤな態度。, どんなに困難なトラブルでも一生解決できないトラブルはない。
車にぶつかってしまって。, どんなに間違った道を歩いていても自分で選んでいるかぎりは自分の人生なのです。
まぁ今日は疲れてると思うので。, 何かに成功したいなら成功する自分したあとの自分それによって賞賛される自分などをうんとたくさんリアルに想像してみるといい。
まだ彼は私を好きでいてくれてるのか心配です。, 自分の考えや反応や感情の主人は自分であると知っていれば批判されて心が傷つくことはありません。
何だかお仕事に対しても恋愛に対しても自信を無くしてしまいました。, 俺たちは記録で勝負するしかない。
気づけ無いから。皆さん。嫌味になってもね。, 今日もまた運命の分かれ道。
集中できません。, 自分の気持ちにうそをつかないようにすること。それが愛するということ。
そうなんです疲れているようでとても心配です。, 自分を信じなさい。あなたの感覚はあなたが願うよりずっと正しいものです。
もう許してもらえないのかこのまま終わりそうです。, 人生は一回しかないんだよ。いや違う僕が気付いてなかっただけでね。
踏ん切りがつかない。, 人生の豊かさは胸を熱くした思い出や涙に暮れたせつなさの数で決まるはず。
やはり浮気も疑ってしまいますし。, 君子の徳は風小人の徳は草。
完璧に避けられてて。, 人生の明暗を分かつものは運不運ではなく心の持ちようだ。
ただバレたからといって。, 今日という日を楽しもう!。
私としては物足りない気持ちもあるのですが。, 他人を金持ちにするのは香水をふりかけるようなものだ。ふりかけるときに自分にも香ばしい液体が入ってしまう。
彼とこのままこんな中途半端な関係を続けて。, 私には失うものはありません。失うものを恐れる心があるだけです。
本気でわからなくなってます。, 私は自分の直感に従うわ。すべて上手くいく良い一日になると自分に言い聞かせるの。自分の直観に従えば良い一日になるわ。
仕事もやる気がなぜかでないので辛いです。, 愛は決して眠ることはできない。
やはり時間はかかりますよね。, 人生が冒険でないならどうして生きるに値しようか。
今日会えるかもしれなかったんですが時間が合わず会えませんでした。, 人間の脳はそう単純なものではありません。同じことをするにしても人によって違う回路を使っている。
とりあえず今は付き合ってますが不安で来ました。, 我々は核兵器のない世界ではなく戦争のない世界を目指すべきです。
前の話し合いがあったので私から話しかける勇気もなく。, 女は幸福ではなく幸福の代わりにあるものだ。
意地はるわけにもいかないお金もかかるしと。, 夢をしっかり持つ事。
恋愛なんですねちょっといやけっこショックです。, 人間は本来生きるために生まれてくる。
うまく進まないんです。, 僕は昔から3の写真を撮るのが大好きだしもちろん3映画も大好き。
なかなかないんでしょうか。, いいところも悪いところも見てきたけれど両方とも好き。
なんて返事をするべきかわからなくなってしまって。, 人間は自分の力で変えようとする。でもその力は最初は他人に与えられる。最後は自分でやるしかない。
付き合ってといないのに。, 人は皆自分が何をやるかさえ確かだったら狂っていない。
ちょっと辛いです。, 他人のアラを探し陰でけなしたり批判したりする人は仕事のできる人に思えるが実際は仕事ができていない。
そう言えば先月もわたしからのお誘いを息子を送りに行くからと断られ。, みんなが勘違いしているのは集中力というと力がはいってやるんだやるんだという状況だと思っているという点です。
彼の仕事が忙しいみたいで。, 今日久々にベットの上から空を見上げました。
何が邪魔して進展しないのかなあ。, 幸福は決して圧制者や貧民によってではなくそれらがもたらす精神的圧迫によって惹起される。
彼氏の親になんか言われそうで不安はあります。, 人間はどんなところでも学ぶことができる唯一の動物です。
厳しいことすら言ってもらえないですね。, 仕事が辛いから子どもには継がせませんというのはよく聞く言葉だよね。
去年がほんとに苦労したので。, 私は常にニ年先のことを考えて生きてきた。
また愚痴になってますね。, 幸福になるより不幸になる方がずっとつらく苦しい。
向こうは全く好きと言う感じではなさそうで何を考えてるかよく分かりません。, 僕はよく愚痴をこぼすなくよくよ後悔するなと言っている。
あんなに揉めたのに⁉私が離れたことがショックってこともありえますか。, 今日は良いスベり方だったな。
以前うらなっていただいた時から恋愛に進展がなくて。, 愛するのよその人を。
別れたいのか続けたいのかちょっとみえなくて。, 失敗はたくさんあるけどその失敗が血となり骨となるので損はしないんですよ。
今私の企画したイベントを進めてる最中で私がそれで手一杯だったりして。, 言葉は愛情や愛情表現としてのみならず時に他人の精神状態の表れとしても機能します。
恋愛への考え方がちがうのが大きいって言われました。, 私は現在に自己のすべてを賭けている。
自分なりに受け入れてきましたが足りないということかな。, どうしてそんなに故郷の人たちの思惑ばかり気にするのでしょうか。
告白に勘付かれて避けられてるのでしょうか。, 仕事というのは一生懸命やらないとかえって疲れる。
不倫で奥さんとは別居中。, あなたには安らぎがある。
素っ気なくしていきます。, 何がしたいんだコラ。
周りの方にご迷惑をおかけしてますね。, 人生とはとどまることのない変化である。
なんにも発してくれないから。, 人間というものはやっぱり経験をしなければ自分は生まれてきません。
意地をはってるかもしれませんが。, 人に接する時は暖かい春の心。仕事をする時は燃える夏の心。考える時は澄んだ秋の心。自分に向かう時は厳しい冬の心。
旦那がこわいです。, 僕はあなたみたいになりたいんだあなたみたいな最高のヒーローに。
結婚したいけど相手がいないんです。, 僕は仕事が好きでした。ただ仕事で無理するうちに自分のことを嫌いになってしまったんです。
その為お仕事がやり辛くとても辛いです。, 仕事もうんこも踏ん張って。
いいなと思っても相手は魅力を感じてくれない。, 僕は仕事が好きでした。ただ仕事で無理するうちに自分のことを嫌いになってしまったんです。
机の上に来週お菓子を置いておこうと思うのですが迷惑でしょうか。, 自分の欲望というものをきちんと制御することのできる人が人生の達人だ。
もうこれは直りませんか。, あなたの中には表現されるのを待っている力強い天才がひそんでいる。それは教育やしつけでは抑えつけられなかった力だ。
今は仕事は確かにきついです。, 仕事とは愛をもって行われるもの。
昨年はなかなか収穫が無かったですね。, 何かに挑戦したらそのことをたくさん人に話してあげてください。
たしかに今は気が滅入ってて弱気です。, 人は天賦の才を決して私物化してはならない。むしろ謙虚になり集団のためにその才能を使うべきだ。
それでも結構がまんというかしてる方だと思います。, 人生なんて案外他人の一言が決めてくれるものなんですね。
私ちょっと怖いんですよね。, 幸福な結婚とは婚約してから死ぬまで全く退屈しない長い会話のようなものである。
彼にとってワタシの存在が邪魔なものだと思われてるのかそうではないのか。, 自分が一番うまいと思うくらいとことん練習してその技量が自分のなかで一定以上ある人がプロフェッショナルと呼ばれる。
うまくいかないなぁ。, 何気ないことが大きな支えになる。
しかも男女の関係もう引くにひけないですよね簡単には。, 失敗もまた結果なり。
彼との付き合いが難しくなりました。, 私たちがこの世に生を受けた以上自分のことは自分で処分し始末すべきである。
印象悪いですか。, 我々は他人の欲求よりも自分自身の欲求のほうを一層よく心得ている。自分自身に奉仕するのは政治の節約というものだ。
でも私の中の彼への愛のテンションが下がりすぎてて。, 自分が誰であるかはっきりさせようとするなら初めからはっきりさせようとしてはならない。
家事をしっかりしなくちゃいけないということでストレスがたまっていました。。, 女は娘でいるうちは五月の花どきのようだが亭主持ちになるとたちまち空模様が変わる。
娘の送り迎えがストレス。, 人は皆それぞれ違った魅力と才能を持っています。
最近忙しすぎてまた全然会ってくれなく。, 私たちの生きているこの世で起きることには全て原因があるこれが因です。
そうなんです直感的に動き反省してます。, 我々には言葉で説明できない深淵があるのです。
ちょっと不安になった。, 幸福な結婚がまれなのはご婦人方が網をつくるのに忙しくて籠をつくる努力をしないからである。
月末から会えてません。, 何かを試みようとすればあらゆる反対異論を克服しなければならない。
人足らないし正直今の状況ついていけません。。, 夢に向かって努力をすることは大事です。ただ夢にこだわりすぎて現実とのギャップに苦しむことはありませんか。
勘違いする行動をどうしてするんですか。, 誰もが何かしら向いているものがあって光るものを持っていて輝ける場所があるというのは幻想嘘だろと僕は思う。
めちゃくちゃ苦手な同僚も参加するのでちょっと気も落ちています。, 自分と違う意見を持った人を簡単にバカにしたり軽蔑したりする。
近くに居たいけどワガママも言えないなって思えてしまって。,どんなに深くヒゲを剃ってもまた生えて来てしまうのでどうにかしたいです。。。って。。その状況の打開策。。なんかなく。。とお
求めに応じても疑ってるのかな。, 人間の心には互いに矛盾したふたつの感情がある。
一見バカな事をしたと思うかもしれませんが。, 私はこの世界で神よりも有名になる。
今の感じだとあまりにも自信が持てなくて。, 我々は大きな課題に取り組みこの課題を克服し次の一歩を踏み出すことが必要である。
そうかんがえるとなにもできていないですね。, 何が正しいかなんてわからんでしょ。
別れ話落ち込んで。, あなたはあなたの潜在意識から幸運をもたらす考えを引き出すことができる。
さすがにはきついので。。, 僕はもともと言葉が好きじゃない。
折角今まで必至に積み上げてきたすべてを失うこわさが。, 私は一年かけて資金を集めようと頑張った。
自分のことは全然考えてくれてないんだなぁ。, 人生最大の悲哀はなにかといえばなにごとも自分の思い通りになんかならないこと。
機種変更してしまって履歴がきえてしまったのですが。, 僕らの場合はテレビに出なくなっただけで人間的にもダメになったみたいに思われてしまう。
旦那だとまずいかなと。, 人生というのはな東京方面へ行くラッシュばかりじゃないんだ。
なかなか落ち着けません。, 人情の機微を知るためにはやはり何といってもいろいろな体験を通じて多くの人びとと実際にふれあうことである。
先週インフルエンザになり１週間休みました汗。, 我々は他人の欲求よりも自分自身の欲求のほうを一層よく心得ている。自分自身に奉仕するのは政治の節約というものだ。
一生懸命できないのが辛いのですが。, 私たちは賢いお金の使い方をすることを学ばなければならない。
精神的な体力が欠けてきて。, 人は同じ流れに再び入るあたわず。
とか言われるとこっちも不安になってしまって笑。, 僕はねいつもいつも他人のせいにしている。
仕事向かないのかも。, 何の苦労もなくこの世に生をうけそして死んでゆけると思うな。
このままで良い関係に発展するのかなと不安になります。, 何かしらの不安の種は転がっているもの。
仕事が忙しくいわゆるブラックというやつです。, 人は何かをやろうとすると必ずそれをやりとげるがまったく別のことをやりとべることはできない。
私も感じる不安とは。, 結婚して12年経ってこの傷は初めて。
正直なところ別れたくありません。, 我々は自分に興味を持ってくれる人に対して興味を持つ。
嫌われるというのは私が彼にではなく彼が私に嫌われるという意味。, 僕の16年の人生であれが一番美味しい夕食だったと思う。
改善されないって。, あなたが何かを行うとき簡単にできると自分自身に言い聞かせなさい。そうすればそれは本当に簡単になる。
こっちもカチンとなって。, 女はな若いうちはみんな違う顔をしとるが年をとるとみんな同じ顔にまたなる。
正直社長が憎いとおもいました。, 私小説は自己曝露を伴わなければ決して読まれるものではない。
自分の思い込みがかなりあるし。, いい男は自分の言った事をすべて実行するからモテるのだ。
ホントに忙しくてなのかなーとまた不安になるという悪い癖が。。, 何か新しいことをやろうとすれば当然批判されます。
今までさんざんいろいろなことを試したみたけどどれもだめでした。, 女が再婚する場合は先夫を嫌っていたからで男が再婚する場合は女を熱愛していたからだ。
食べたいのに食欲があまり無かったりで。, 人間は考える葦というが本当に考えるだけである。
自分の気持ちがよくわかりません。, すべての基本は平常心。
遠回しに避けられてる気がしてやはり悲しいですね。, 言葉にならない言葉を吐き出したいという共感ですかね。
仕事ではなくわたしに対しての気持ちが向かないということなんでしょうか。, 心が折れた時が本当の負けだ。
もう無理ですかね。, 私は女達を賞賛しているの。ありのままの姿を彼女たちに示そうと思ったの。男達が示す姿ではなくてね。
私にも問題がありますか。, 人はたいてい過度の恐れから嘘をつく。
私が都合に合わせなかったから。。, 言葉は実行の影法師である。
色々考えてるのに空回りというかはい。, 人間は年を重ねると昔のことを思い出し感謝する余裕が出てくる。
同棲中の彼がいるのですがここ数週間会話がほぼなくなってしまいました。, 私はよく言うんです。成功者とは成功の解釈の幅が広い人だ。と。
逆に苦しめてしまいました。, 人生はお祭りだいつもどこかでおはやしがなっている。
彼はそういう人ではないとわかっていて意味の無い不安をぶつけてしまいました。, 人生はそんなに規則正しいものじゃない。
だから困っていて涙。, 何事にも表と裏があることを常に意識して欲しい。
子供の将来が心配です。, 人生はお祭りさ信じようが信じまいがね。
